# Original filename: 0037_JAR_2017-08-24.log
# Time unit: 100 us
# RARECAT=digit
#
# Time	HHGG	Event
9927116	42	STIM=3
9933486	42	RESP=2
9942945	42	STIM=2
9948934	42	RESP=2
9959212	42	STIM=i
9963798	42	RESP=1
9976266	42	STIM=8
9990984	42	RESP=2
9994316	42	STIM=x
10006383	42	RESP=1
10012799	42	STIM=s
10018985	42	RESP=1
10027844	42	STIM=c
10035790	42	RESP=1
10046182	42	STIM=g
10051516	42	RESP=1
10061910	42	STIM=t
10064914	42	RESP=2
10079580	42	STIM=g
10084374	42	RESP=1
10097963	42	STIM=j
10106925	42	RESP=1
10116696	42	STIM=2
10122911	42	RESP=1
10131944	42	STIM=q
10135574	42	RESP=1
10148836	42	STIM=p
10154736	42	RESP=1
10166423	42	STIM=v
10171851	42	RESP=2
10185380	42	STIM=3
10193031	42	RESP=2
10201941	42	STIM=4
10207382	42	RESP=2
10217570	42	STIM=k
10221799	42	RESP=1
10235159	42	STIM=0
10244907	42	RESP=2
10252336	42	STIM=c
10256890	42	RESP=1
10267866	42	STIM=2
10272461	42	RESP=1
10284344	42	STIM=t
10290604	42	RESP=1
10300269	42	STIM=o
10305985	42	RESP=1
10317035	42	STIM=v
10321945	42	RESP=1
10332946	42	STIM=c
10338438	42	RESP=1
10351620	42	STIM=x
10357887	42	RESP=1
10367808	42	STIM=d
10374351	42	RESP=1
10385628	42	STIM=s
10389571	42	RESP=1
10401413	42	STIM=a
10410219	42	RESP=1
10418669	42	STIM=n
10424938	42	RESP=1
10435958	42	STIM=m
10443816	42	RESP=1
10454366	42	STIM=c
10463113	42	RESP=1
10472583	42	STIM=6
10484128	42	RESP=2
10488246	42	STIM=p
10492001	42	RESP=1
10507156	42	STIM=x
10517510	42	RESP=1
10524089	42	STIM=u
10529989	42	RESP=1
10540424	42	STIM=g
10545667	42	RESP=1
10557845	42	STIM=n
10561395	42	RESP=1
10573932	42	STIM=y
10583660	42	RESP=1
10592094	42	STIM=x
10598032	42	RESP=1
10608661	42	STIM=r
10617780	42	RESP=1
10626759	42	STIM=n
10632622	42	RESP=1
10642779	42	STIM=n
10646996	42	RESP=1
10658894	42	STIM=h
10663051	42	RESP=1
10676448	42	STIM=f
10681531	42	RESP=1
10692814	42	STIM=f
10699701	42	RESP=1
10708163	42	STIM=y
10713005	42	RESP=1
10726462	42	STIM=j
10731152	42	RESP=1
10743442	42	STIM=y
10746501	42	RESP=2
10761147	42	STIM=k
10768499	42	RESP=1
10777676	42	STIM=y
10784104	42	RESP=1
10793519	42	STIM=9
10806190	42	RESP=2
10811420	42	STIM=e
10816321	42	RESP=1
10830137	42	STIM=3
10836228	42	RESP=2
10848617	42	STIM=6
10854172	42	RESP=2
10865855	42	STIM=c
10870462	42	RESP=1
10882429	42	STIM=w
10886042	42	RESP=1
10900470	42	STIM=p
10906291	42	RESP=1
10919020	42	STIM=u
10933656	42	RESP=1
10936863	42	STIM=n
10942080	42	RESP=1
10955229	42	STIM=u
10959288	42	RESP=1
10970845	42	STIM=i
10975125	42	RESP=1
10987572	42	STIM=a
10991150	42	RESP=1
11003973	42	STIM=z
11007072	42	RESP=1
11019810	42	STIM=g
11023832	42	RESP=1
11038262	42	STIM=p
11047469	42	RESP=1
11053588	42	STIM=c
11061839	42	RESP=1
11069947	42	STIM=w
11073641	42	RESP=1
11087293	42	STIM=d
11093877	42	RESP=1
11104717	42	STIM=k
11110052	42	RESP=1
11120159	42	STIM=1
11128025	42	RESP=1
11136835	42	STIM=1
11141885	42	RESP=2
11155072	42	STIM=z
11163268	42	RESP=1
11170335	42	STIM=4
11178790	42	RESP=2
11188698	42	STIM=g
11195749	42	RESP=2
11203931	42	STIM=o
11208455	42	RESP=1
11221858	42	STIM=n
11231349	42	RESP=2
11236984	42	STIM=w
11241846	42	RESP=1
11253120	42	STIM=n
11257544	42	RESP=1
11269504	42	STIM=k
11274762	42	RESP=1
11285318	42	STIM=o
11289471	42	RESP=1
11303927	42	STIM=s
11310833	42	RESP=1
11322056	42	STIM=f
11327126	42	RESP=1
11339543	42	STIM=d
11346462	42	RESP=1
11358136	42	STIM=q
11362779	42	RESP=1
11374966	42	STIM=l
11380600	42	RESP=1
11392418	42	STIM=q
11397757	42	RESP=1
11411248	42	STIM=m
11415146	42	RESP=1
11429771	42	STIM=o
11432944	42	RESP=1
11445593	42	STIM=j
11450395	42	RESP=1
11461479	42	STIM=r
11467969	42	RESP=1
11478856	42	STIM=c
11482274	42	RESP=1
11494959	42	STIM=i
11498331	42	RESP=1
11513199	42	STIM=z
11519043	42	RESP=1
11528942	42	STIM=o
11535164	42	RESP=1
11545712	42	STIM=d
11553361	42	RESP=1
11562605	42	STIM=o
11569975	42	RESP=1
11579997	42	STIM=q
11588895	42	RESP=1
11595509	42	STIM=c
11600405	42	RESP=1
11613010	42	STIM=k
11622812	42	RESP=1
11631609	42	STIM=l
11636153	42	RESP=1
11649686	42	STIM=i
11657769	42	RESP=1
11667411	42	STIM=a
11670594	42	RESP=1
11684406	42	STIM=u
11688956	42	RESP=1
11699492	42	STIM=u
11705001	42	RESP=1
11717438	42	STIM=a
11722011	42	RESP=1
11732450	42	STIM=c
11742935	42	RESP=1
11751102	42	STIM=v
11757138	42	RESP=1
11769174	42	STIM=o
11773130	42	RESP=1
11786734	42	STIM=w
11797442	42	RESP=1
11803676	42	STIM=m
11811633	42	RESP=1
11821401	42	STIM=a
11826316	42	RESP=2
11840303	42	STIM=l
11843423	42	RESP=1
11859033	42	STIM=2
11865004	42	RESP=2
11875910	42	STIM=5
11880710	42	RESP=2
11891688	42	STIM=5
11898809	42	RESP=2
11909879	42	STIM=4
11915495	42	RESP=2
11926851	42	STIM=s
11938357	42	RESP=1
11945403	42	STIM=r
11951365	42	RESP=1
11963962	42	STIM=y
11969084	42	RESP=1
11979233	42	STIM=n
11987580	42	RESP=1
11997150	42	STIM=p
12003412	42	RESP=1
12012872	42	STIM=i
12021473	42	RESP=1
12028417	42	STIM=f
12032407	42	RESP=1
12047348	42	STIM=m
12058008	42	RESP=1
12063745	42	STIM=h
12068196	42	RESP=1
12078992	42	STIM=c
12085547	42	RESP=1
12097423	42	STIM=n
12101746	42	RESP=1
12112737	42	STIM=4
12122672	42	RESP=2
12129510	42	STIM=0
12135329	42	RESP=2
12148267	42	STIM=8
12154721	42	RESP=2
12167165	42	STIM=h
12171563	42	RESP=1
12182652	42	STIM=e
12187340	42	RESP=1
12199010	42	STIM=v
12203203	42	RESP=1
12216237	42	STIM=j
12221174	42	RESP=1
12233039	42	STIM=7
12241432	42	RESP=2
12251315	42	STIM=x
12255299	42	RESP=1
12268806	42	STIM=7
12274318	42	RESP=2
12287156	42	STIM=m
12291216	42	RESP=1
12304764	42	STIM=z
12308579	42	RESP=1
12320917	42	STIM=z
12325711	42	RESP=1
12338649	42	STIM=z
12341379	42	RESP=1
12355059	42	STIM=0
12361553	42	RESP=2
12373946	42	STIM=u
12377875	42	RESP=1
12391189	42	STIM=h
12394498	42	RESP=1
12409812	42	STIM=4
12414942	42	RESP=2
12428114	42	STIM=e
12433620	42	RESP=1
12446527	42	STIM=3
12453753	42	RESP=2
12463504	42	STIM=i
12470807	42	RESP=1
12480632	42	STIM=d
12484752	42	RESP=1
12498516	42	STIM=t
12506052	42	RESP=1
12516027	42	STIM=l
12520120	42	RESP=1
12534802	42	STIM=4
12540894	42	RESP=2
12549934	42	STIM=b
12553865	42	RESP=1
12565102	42	STIM=s
12573565	42	RESP=1
12581760	42	STIM=7
12589315	42	RESP=2
12600056	42	STIM=j
12604758	42	RESP=1
12618463	42	STIM=5
12626573	42	RESP=2
12635745	42	STIM=z
12641170	42	RESP=1
12651971	42	STIM=o
12659658	42	RESP=1
12667940	42	STIM=f
12672787	42	RESP=1
12683532	42	STIM=y
12687581	42	RESP=1
12701245	42	STIM=b
12705058	42	RESP=1
12718377	42	STIM=k
12723974	42	RESP=1
12735377	42	STIM=k
12740193	42	RESP=1
12753467	42	STIM=2
12759841	42	RESP=2
12771833	42	STIM=4
12781159	42	RESP=1
12788014	42	STIM=m
12794192	42	RESP=1
12806697	42	STIM=a
12812641	42	RESP=1
12823848	42	STIM=2
12830688	42	RESP=1
12839016	42	STIM=b
12843763	42	RESP=1
12855249	42	STIM=x
12859092	42	RESP=1
12873279	42	STIM=3
12878856	42	RESP=2
12891326	42	STIM=l
12897462	42	RESP=1
12908812	42	STIM=w
12912065	42	RESP=1
12925911	42	STIM=f
12929848	42	RESP=1
12942480	42	STIM=y
12946930	42	RESP=1
12960758	42	STIM=f
12964634	42	RESP=1
12976728	42	STIM=s
12982954	42	RESP=1
12994531	42	STIM=q
12998520	42	RESP=1
13013308	42	STIM=f
13018738	42	RESP=1
13028429	42	STIM=o
13033231	42	RESP=2
13046375	42	STIM=0
13053616	42	RESP=2
13065263	42	STIM=7
13070128	42	RESP=2
13082985	42	STIM=i
13088752	42	RESP=1
13099556	42	STIM=8
13111988	42	RESP=2
13116502	42	STIM=9
13121771	42	RESP=2
13134960	42	STIM=e
13140050	42	RESP=1
13153026	42	STIM=i
13158884	42	RESP=1
13170173	42	STIM=z
13175921	42	RESP=1
13185587	42	STIM=c
13191409	42	RESP=1
13201642	42	STIM=n
13208906	42	RESP=1
13220365	42	STIM=t
13224153	42	RESP=1
13238641	42	STIM=k
13244636	42	RESP=1
13255024	42	STIM=4
13261685	42	RESP=2
13272110	42	STIM=g
13280133	42	RESP=1
13287223	42	STIM=a
13294638	42	RESP=1
13302915	42	STIM=f
13308389	42	RESP=1
13320613	42	STIM=0
13327656	42	RESP=2
13339301	42	STIM=u
13342632	42	RESP=1
13356930	42	STIM=c
13361324	42	RESP=1
13373478	42	STIM=z
13379494	42	RESP=1
13390957	42	STIM=m
13394192	42	RESP=1
13406403	42	STIM=y
13413351	42	RESP=1
13422226	42	STIM=5
13426942	42	RESP=2
13437759	42	STIM=d
13441736	42	RESP=1
13455936	42	STIM=r
13461411	42	RESP=1
13472751	42	STIM=c
13476338	42	RESP=2
13490223	42	STIM=b
13497463	42	RESP=2
13506194	42	STIM=y
13511582	42	RESP=1
13522688	42	STIM=f
13527846	42	RESP=1
13541121	42	STIM=v
13547466	42	RESP=1
13557481	42	STIM=7
13564420	42	RESP=2
13574731	42	STIM=a
13579870	42	RESP=1
13590133	42	STIM=e
13593910	42	RESP=1
13607568	42	STIM=a
13613816	42	RESP=1
13624088	42	STIM=7
13630737	42	RESP=2
13640725	42	STIM=e
13646087	42	RESP=1
13656838	42	STIM=i
13662209	42	RESP=1
13673216	42	STIM=e
13677005	42	RESP=2
13691589	42	STIM=g
13697787	42	RESP=1
13707756	42	STIM=j
13714943	42	RESP=1
13722992	42	STIM=c
13726285	42	RESP=1
13740561	42	STIM=3
13747252	42	RESP=2
13756951	42	STIM=s
13762350	42	RESP=1
13772286	42	STIM=p
13777955	42	RESP=2
13791279	42	STIM=3
13798016	42	RESP=2
13808639	42	STIM=q
13814845	42	RESP=1
13824277	42	STIM=h
13834273	42	RESP=1
13841538	42	STIM=0
13850405	42	RESP=2
13860117	42	STIM=d
13866695	42	RESP=1
13875660	42	STIM=h
13880421	42	RESP=1
13893338	42	STIM=g
13898162	42	RESP=1
13909830	42	STIM=j
13912978	42	RESP=1
13926553	42	STIM=b
13930690	42	RESP=1
13942333	42	STIM=m
13953576	42	RESP=1
13960267	42	STIM=x
13971524	42	RESP=1
13976946	42	STIM=b
13981357	42	RESP=1
13993291	42	STIM=n
14000283	42	RESP=1
14008673	42	STIM=k
14015567	42	RESP=2
14027563	42	STIM=k
14033126	42	RESP=1
14042887	42	STIM=3
14048916	42	RESP=2
14061528	42	STIM=p
14065294	42	RESP=1
14079191	42	STIM=m
14085773	42	RESP=1
14095443	42	STIM=x
14100737	42	RESP=1
14112034	42	STIM=s
14117019	42	RESP=1
14128258	42	STIM=h
14133251	42	RESP=1
14143710	42	STIM=y
14148918	42	RESP=1
14161593	42	STIM=4
14169489	42	RESP=2
14176607	42	STIM=k
14183492	42	RESP=1
14192575	42	STIM=o
14197377	42	RESP=1
14208505	42	STIM=u
14213799	42	RESP=1
14224026	42	STIM=f
14231073	42	RESP=1
14239629	42	STIM=l
14244148	42	RESP=1
14257862	42	STIM=q
14267519	42	RESP=1
14275776	42	STIM=i
14279878	42	RESP=1
14293440	42	STIM=n
14297056	42	RESP=1
14311607	42	STIM=o
14317640	42	RESP=1
14327645	42	STIM=y
14331258	42	RESP=1
14343316	42	STIM=j
14346531	42	RESP=1
14359955	42	STIM=i
14365940	42	RESP=1
14377011	42	STIM=w
14380977	42	RESP=1
14393789	42	STIM=q
14398482	42	RESP=1
14412258	42	STIM=w
14416216	42	RESP=1
14428546	42	STIM=b
14431738	42	RESP=1
14445707	42	STIM=d
14451115	42	RESP=1
14461581	42	STIM=3
14468437	42	RESP=2
14480265	42	STIM=e
14486923	42	RESP=1
14496602	42	STIM=i
14506049	42	RESP=1
14515099	42	STIM=j
14521347	42	RESP=1
14532899	42	STIM=z
14536839	42	RESP=2
14549884	42	STIM=b
14554200	42	RESP=1
14567226	42	STIM=o
14574374	42	RESP=1
14583932	42	STIM=e
14589088	42	RESP=1
14601216	42	STIM=8
14607076	42	RESP=2
14618818	42	STIM=w
14623334	42	RESP=1
14637612	42	STIM=p
14646449	42	RESP=1
14655570	42	STIM=h
14662638	42	RESP=1
14672727	42	STIM=p
14676375	42	RESP=1
14690187	42	STIM=a
14694625	42	RESP=1
14705483	42	STIM=0
14710478	42	RESP=2
14722629	42	STIM=q
14728953	42	RESP=1
14737887	42	STIM=8
14742307	42	RESP=2
14753360	42	STIM=x
14757308	42	RESP=1
14770387	42	STIM=6
14777576	42	RESP=2
14785640	42	STIM=l
14789823	42	RESP=1
14804028	42	STIM=q
14810927	42	RESP=1
14819141	42	STIM=i
14823573	42	RESP=1
14836006	42	STIM=r
14847199	42	RESP=1
14852946	42	STIM=y
14858785	42	RESP=1
14868881	42	STIM=g
14871703	42	RESP=1
14884078	42	STIM=y
14889670	42	RESP=1
14899262	42	STIM=o
14903950	42	RESP=1
14917354	42	STIM=t
14928040	42	RESP=1
14933238	42	STIM=z
14936921	42	RESP=1
14948598	42	STIM=b
14952248	42	RESP=1
14967272	42	STIM=c
14973472	42	RESP=1
14982653	42	STIM=6
14990363	42	RESP=2
14999800	42	STIM=n
15003552	42	RESP=1
15018164	42	STIM=e
15025504	42	RESP=2
15034108	42	STIM=u
15040099	42	RESP=1
15051358	42	STIM=s
15054721	42	RESP=1
15068546	42	STIM=4
15077658	42	RESP=2
15085352	42	STIM=q
15093881	42	RESP=1
15102174	42	STIM=l
15110650	42	RESP=2
15120979	42	STIM=d
15129971	42	RESP=1
15137164	42	STIM=s
15143513	42	RESP=1
15153388	42	STIM=d
15159799	42	RESP=1
15171469	42	STIM=p
15183736	42	RESP=1
15190165	42	STIM=i
15195271	42	RESP=1
15206223	42	STIM=x
15211628	42	RESP=1
15222374	42	STIM=1
15227413	42	RESP=2
15240119	42	STIM=w
15243147	42	RESP=1
15256458	42	STIM=4
15263391	42	RESP=2
15274087	42	STIM=2
15280623	42	RESP=1
15292309	42	STIM=v
15301606	42	RESP=1
15310358	42	STIM=g
15317655	42	RESP=1
15327869	42	STIM=v
15333948	42	RESP=1
15346056	42	STIM=d
15350271	42	RESP=1
15363357	42	STIM=a
15371747	42	RESP=1
15378400	42	STIM=d
15390411	42	RESP=1
15396133	42	STIM=8
15403383	42	RESP=2
15415023	42	STIM=9
15419901	42	RESP=1
15433617	42	STIM=a
15441484	42	RESP=1
15449207	42	STIM=e
15455492	42	RESP=1
15468099	42	STIM=e
15471965	42	RESP=1
15486524	42	STIM=a
15491493	42	RESP=2
15505082	42	STIM=6
15509815	42	RESP=2
15522270	42	STIM=8
15528837	42	RESP=2
15538302	42	STIM=8
15547252	42	RESP=2
15557266	42	STIM=6
15562188	42	RESP=1
15573761	42	STIM=v
15582826	42	RESP=1
15592607	42	STIM=4
15597459	42	RESP=2
15608784	42	STIM=f
15611988	42	RESP=1
15625447	42	STIM=s
15631087	42	RESP=1
15642912	42	STIM=g
15649617	42	RESP=1
15659420	42	STIM=g
15669026	42	RESP=1
15677902	42	STIM=y
15683304	42	RESP=1
15693754	42	STIM=6
15699102	42	RESP=2
15710571	42	STIM=d
15716025	42	RESP=1
15728140	42	STIM=j
15731418	42	RESP=1
15745973	42	STIM=2
15755709	42	RESP=2
15764533	42	STIM=9
15771320	42	RESP=1
15780378	42	STIM=o
15786112	42	RESP=1
15797346	42	STIM=c
15801760	42	RESP=1
15816063	42	STIM=7
15820822	42	RESP=2
15834746	42	STIM=8
15844189	42	RESP=2
15853478	42	STIM=7
15857590	42	RESP=2
15870889	42	STIM=u
15876693	42	RESP=1
15888693	42	STIM=n
15895331	42	RESP=1
15907295	42	STIM=g
15913059	42	RESP=1
15925346	42	STIM=f
15931592	42	RESP=1
15943267	42	STIM=n
15947783	42	RESP=1
15961407	42	STIM=1
15968059	42	RESP=2
15976917	42	STIM=l
15982156	42	RESP=1
15992868	42	STIM=l
15997626	42	RESP=1
16010597	42	STIM=j
16014534	42	RESP=1
16027260	42	STIM=9
16042356	42	RESP=1
16046187	42	STIM=f
16052359	42	RESP=1
16062235	42	STIM=7
16067323	42	RESP=2
16079517	42	STIM=m
16082502	42	RESP=1
16098232	42	STIM=j
16103716	42	RESP=1
16113382	42	STIM=j
16119663	42	RESP=1
16131656	42	STIM=z
16134774	42	RESP=1
16147859	42	STIM=p
16157007	42	RESP=1
16163249	42	STIM=x
16166790	42	RESP=2
16181384	42	STIM=v
16185303	42	RESP=1
16197458	42	STIM=o
16204000	42	RESP=1
16216019	42	STIM=j
16221352	42	RESP=1
16231364	42	STIM=b
16237411	42	RESP=1
16249554	42	STIM=m
16254595	42	RESP=1
16265442	42	STIM=6
16271131	42	RESP=1
16281815	42	STIM=z
16287217	42	RESP=1
16299193	42	STIM=l
16307512	42	RESP=1
16317518	42	STIM=q
16324021	42	RESP=1
16334353	42	STIM=v
16342430	42	RESP=1
16351473	42	STIM=g
16363022	42	RESP=1
16368550	42	STIM=h
16374974	42	RESP=1
16386599	42	STIM=n
16390058	42	RESP=1
16402343	42	STIM=8
16406605	42	RESP=2
16420974	42	STIM=i
16424392	42	RESP=1
16437443	42	STIM=t
16443045	42	RESP=2
16455412	42	STIM=5
16460500	42	RESP=2
16471956	42	STIM=e
16475843	42	RESP=1
16490347	42	STIM=4
16498530	42	RESP=2
16508936	42	STIM=s
16513731	42	RESP=1
16527856	42	STIM=l
16536900	42	RESP=1
16543320	42	STIM=z
16547367	42	RESP=1
16560620	42	STIM=q
16566995	42	RESP=1
16576324	42	STIM=w
16579741	42	RESP=1
16593417	42	STIM=7
16599064	42	RESP=2
16608730	42	STIM=o
16615655	42	RESP=1
16626480	42	STIM=d
16631726	42	RESP=1
16644258	42	STIM=r
16647433	42	RESP=1
16662901	42	STIM=i
16668967	42	RESP=1
16679291	42	STIM=u
16684427	42	RESP=1
16696333	42	STIM=j
16702896	42	RESP=1
16712293	42	STIM=x
16715497	42	RESP=1
16728823	42	STIM=j
16735682	42	RESP=1
16747325	42	STIM=1
16756510	42	RESP=2
16765920	42	STIM=f
16772084	42	RESP=1
16784657	42	STIM=q
16792150	42	RESP=1
16800630	42	STIM=s
16805158	42	RESP=1
16816655	42	STIM=k
16822444	42	RESP=2
16835329	42	STIM=m
16838432	42	RESP=1
16851830	42	STIM=i
16857039	42	RESP=1
16869989	42	STIM=e
16878115	42	RESP=1
16888030	42	STIM=2
16893699	42	RESP=2
16907016	42	STIM=d
16913785	42	RESP=1
16923723	42	STIM=5
16929060	42	RESP=1
16942238	42	STIM=z
16946928	42	RESP=1
16961106	42	STIM=i
16966808	42	RESP=1
16979404	42	STIM=0
16987139	42	RESP=2
16994467	42	STIM=j
17000336	42	RESP=1
17009661	42	STIM=g
17015990	42	RESP=1
17024873	42	STIM=8
17030387	42	RESP=2
17043318	42	STIM=u
17048330	42	RESP=1
17058449	42	STIM=h
17061990	42	RESP=1
17076467	42	STIM=2
17082736	42	RESP=1
17095215	42	STIM=2
17107467	42	RESP=2
17111513	42	STIM=i
17118300	42	RESP=1
17127045	42	STIM=f
17133551	42	RESP=1
17145366	42	STIM=m
17152718	42	RESP=1
17163725	42	STIM=c
17173432	42	RESP=1
17181397	42	STIM=i
17186002	42	RESP=1
17198574	42	STIM=n
17202173	42	RESP=1
17214000	42	STIM=z
17220482	42	RESP=1
17229690	42	STIM=h
17240734	42	RESP=1
17248065	42	STIM=h
17251273	42	RESP=1
17266360	42	STIM=y
17272463	42	RESP=1
17283629	42	STIM=r
17286052	42	RESP=1
17299171	42	STIM=b
17306454	42	RESP=1
17315342	42	STIM=f
17323830	42	RESP=1
17332130	42	STIM=v
17340005	42	RESP=1
17350453	42	STIM=r
17354654	42	RESP=1
17365802	42	STIM=8
17374025	42	RESP=2
17384179	42	STIM=h
17387167	42	RESP=1
17401574	42	STIM=1
17406435	42	RESP=2
17420424	42	STIM=e
17425104	42	RESP=1
17438164	42	STIM=x
17442465	42	RESP=1
17455656	42	STIM=o
17459728	42	RESP=1
17470868	42	STIM=0
17474945	42	RESP=2
17488602	42	STIM=6
17493504	42	RESP=1
17505780	42	STIM=n
17510000	42	RESP=1
17522344	42	STIM=k
17530979	42	RESP=1
17537821	42	STIM=2
17543417	42	RESP=2
17553171	42	STIM=k
17558689	42	RESP=1
17569657	42	STIM=3
17577514	42	RESP=2
17587268	42	STIM=p
17591955	42	RESP=1
17603227	42	STIM=r
17615453	42	RESP=1
17619227	42	STIM=s
17624502	42	RESP=1
17635872	42	STIM=v
17645200	42	RESP=1
17654864	42	STIM=w
17663518	42	RESP=1
17671165	42	STIM=x
17675599	42	RESP=1
17688259	42	STIM=j
17695342	42	RESP=1
17704366	42	STIM=j
17709564	42	RESP=1
17720511	42	STIM=e
17724898	42	RESP=1
17736756	42	STIM=n
17739820	42	RESP=1
17752834	42	STIM=f
17758215	42	RESP=2
17769927	42	STIM=q
17774698	42	RESP=1
17786548	42	STIM=j
17790824	42	RESP=1
17801777	42	STIM=1
17812591	42	RESP=2
17818581	42	STIM=1
17823884	42	RESP=2
17835238	42	STIM=z
17844961	42	RESP=1
17850248	42	STIM=9
17855087	42	RESP=2
17868408	42	STIM=c
17875215	42	RESP=1
17884763	42	STIM=c
17889008	42	RESP=1
17903431	42	STIM=g
17909156	42	RESP=1
17919093	42	STIM=q
17926237	42	RESP=1
17935520	42	STIM=f
17941146	42	RESP=1
17950546	42	STIM=b
17954925	42	RESP=1
17967864	42	STIM=9
17972343	42	RESP=2
17984645	42	STIM=w
17988626	42	RESP=2
18001416	42	STIM=t
18010991	42	RESP=1
18018064	42	STIM=j
18024929	42	RESP=1
18034500	42	STIM=w
18040488	42	RESP=1
18049639	42	STIM=b
18054352	42	RESP=1
18067021	42	STIM=p
18071015	42	RESP=1
18083148	42	STIM=i
18088178	42	RESP=1
18099591	42	STIM=r
18105950	42	RESP=1
18117259	42	STIM=g
18122689	42	RESP=1
18133652	42	STIM=9
18141607	42	RESP=2
18152626	42	STIM=m
18158111	42	RESP=1
18171574	42	STIM=1
18178803	42	RESP=2
18188619	42	STIM=h
18192597	42	RESP=1
18206180	42	STIM=2
18216421	42	RESP=2
18224914	42	STIM=f
18235315	42	RESP=1
18242254	42	STIM=j
18247619	42	RESP=1
18257515	42	STIM=l
18264069	42	RESP=1
18272774	42	STIM=w
18279046	42	RESP=1
18289449	42	STIM=x
18298500	42	RESP=1
18307842	42	STIM=c
18313762	42	RESP=1
18325630	42	STIM=u
18330751	42	RESP=1
18341560	42	STIM=i
18350182	42	RESP=1
18360449	42	STIM=c
18366012	42	RESP=1
18375548	42	STIM=z
18380033	42	RESP=1
18392784	42	STIM=d
18398304	42	RESP=1
18408354	42	STIM=w
18416847	42	RESP=1
18427317	42	STIM=u
18436274	42	RESP=1
18443701	42	STIM=a
18448869	42	RESP=1
18462156	42	STIM=b
18466049	42	RESP=1
18478099	42	STIM=l
18481525	42	RESP=1
18496644	42	STIM=n
18500321	42	RESP=1
18514470	42	STIM=9
18526676	42	RESP=2
18529853	42	STIM=t
18533652	42	RESP=1
18546479	42	STIM=w
18551150	42	RESP=1
18564740	42	STIM=c
18569005	42	RESP=1
18582361	42	STIM=o
18587099	42	RESP=1
18597952	42	STIM=d
18605725	42	RESP=1
18613053	42	STIM=5
18619246	42	RESP=2
18630676	42	STIM=5
18635817	42	RESP=2
18649187	42	STIM=y
18655106	42	RESP=1
18667871	42	STIM=z
18672282	42	RESP=1
18684007	42	STIM=b
18690128	42	RESP=1
18702161	42	STIM=z
18714607	42	RESP=1
18718066	42	STIM=3
18723047	42	RESP=1
18735174	42	STIM=v
18740029	42	RESP=1
18751815	42	STIM=d
18755553	42	RESP=1
18769191	42	STIM=1
18775255	42	RESP=2
18784602	42	STIM=m
18787837	42	RESP=1
18799757	42	STIM=s
18808935	42	RESP=1
18818297	42	STIM=j
18823615	42	RESP=1
18836416	42	STIM=5
18849103	42	RESP=2
18854154	42	STIM=q
18859267	42	RESP=1
18871207	42	STIM=r
18880355	42	RESP=1
18888394	42	STIM=x
18892930	42	RESP=1
18906198	42	STIM=p
18910642	42	RESP=1
18922996	42	STIM=8
18927789	42	RESP=2
18941094	42	STIM=y
18948248	42	RESP=1
18957890	42	STIM=a
18962419	42	RESP=1
18976070	42	STIM=j
18982690	42	RESP=1
18992916	42	STIM=5
19000941	42	RESP=2
19011063	42	STIM=z
19019410	42	RESP=1
19028774	42	STIM=3
19038912	42	RESP=2
19047097	42	STIM=g
19059706	42	RESP=1
19065437	42	STIM=j
19073740	42	RESP=1
19081194	42	STIM=m
19083945	42	RESP=1
19097316	42	STIM=v
19103791	42	RESP=1
19113009	42	STIM=y
19121602	42	RESP=1
19130402	42	STIM=1
19134823	42	RESP=2
19149162	42	STIM=x
19154655	42	RESP=1
19166952	42	STIM=u
19172772	42	RESP=1
19182300	42	STIM=x
19189393	42	RESP=1
19201216	42	STIM=8
19211961	42	RESP=2
19217291	42	STIM=0
19223484	42	RESP=2
19235685	42	STIM=e
19241243	42	RESP=1
19251423	42	STIM=z
19256585	42	RESP=1
19266714	42	STIM=6
19274102	42	RESP=2
19283145	42	STIM=9
19290867	42	RESP=1
19298441	42	STIM=k
19302735	42	RESP=1
19317091	42	STIM=f
19321651	42	RESP=1
19334905	42	STIM=n
19341899	42	RESP=1
19351393	42	STIM=9
19356054	42	RESP=2
19370157	42	STIM=n
19378361	42	RESP=1
19387375	42	STIM=s
19393089	42	RESP=1
19403243	42	STIM=h
19408755	42	RESP=1
19419431	42	STIM=1
19424063	42	RESP=2
19437616	42	STIM=v
19443434	42	RESP=1
19454982	42	STIM=q
19465042	42	RESP=2
19470941	42	STIM=o
19476092	42	RESP=2
19488133	42	STIM=m
19493222	42	RESP=1
19503239	42	STIM=y
19511290	42	RESP=1
19520168	42	STIM=z
19531609	42	RESP=1
19535601	42	STIM=1
19543094	42	RESP=1
19552350	42	STIM=s
19559178	42	RESP=1
19567859	42	STIM=t
19573825	42	RESP=1
19586803	42	STIM=m
19591554	42	RESP=1
19603356	42	STIM=d
19606931	42	RESP=1
19619948	42	STIM=q
19628353	42	RESP=1
19635766	42	STIM=z
19641026	42	RESP=1
19653580	42	STIM=w
19659594	42	RESP=1
19668896	42	STIM=m
19677568	42	RESP=1
19683923	42	STIM=u
19691191	42	RESP=2
19702551	42	STIM=6
19708040	42	RESP=2
19718042	42	STIM=l
19729781	42	RESP=1
19735096	42	STIM=l
19747119	42	RESP=1
19753547	42	STIM=v
19757235	42	RESP=1
19769726	42	STIM=z
19779422	42	RESP=1
19784954	42	STIM=e
19791351	42	RESP=1
19801285	42	STIM=1
19809372	42	RESP=2
19816752	42	STIM=b
