# Original filename: 0050_VMR_2016-09-19.log
# Time unit: 100 us
# RARECAT=digit
#
# Time	HHGG	Event
9969408	42	STIM=h
9972404	42	RESP=1
9988360	42	STIM=e
9991400	42	RESP=1
10006001	42	STIM=g
10013713	42	RESP=1
10023664	42	STIM=j
10027855	42	RESP=1
10041545	42	STIM=2
10046166	42	RESP=1
10057798	42	STIM=g
10064099	42	RESP=1
10074164	42	STIM=6
10080267	42	RESP=2
10089892	42	STIM=t
10097997	42	RESP=1
10105665	42	STIM=z
10111692	42	RESP=1
10124373	42	STIM=4
10130003	42	RESP=1
10140179	42	STIM=3
10147531	42	RESP=2
10157357	42	STIM=7
10162921	42	RESP=2
10175423	42	STIM=e
10178692	42	RESP=2
10194299	42	STIM=t
10200782	42	RESP=1
10209437	42	STIM=e
10212461	42	RESP=1
10226261	42	STIM=s
10231043	42	RESP=1
10244137	42	STIM=1
10249991	42	RESP=2
10262095	42	STIM=u
10266559	42	RESP=1
10277371	42	STIM=e
10281168	42	RESP=1
10295281	42	STIM=a
10298521	42	RESP=1
10313780	42	STIM=p
10319872	42	RESP=1
10330406	42	STIM=l
10335972	42	RESP=1
10346948	42	STIM=x
10351793	42	RESP=1
10365213	42	STIM=h
10368889	42	RESP=1
10382518	42	STIM=h
10387630	42	RESP=1
10400968	42	STIM=s
10407852	42	RESP=1
10417450	42	STIM=a
10423607	42	RESP=1
10433325	42	STIM=h
10438312	42	RESP=1
10450239	42	STIM=w
10457100	42	RESP=1
10467691	42	STIM=9
10471762	42	RESP=2
10485695	42	STIM=9
10491926	42	RESP=2
10502414	42	STIM=y
10507104	42	RESP=1
10518848	42	STIM=k
10523250	42	RESP=1
10535578	42	STIM=6
10540493	42	RESP=2
10551730	42	STIM=g
10556235	42	RESP=1
10570032	42	STIM=n
10576498	42	RESP=1
10585952	42	STIM=q
10590615	42	RESP=1
10601375	42	STIM=w
10608723	42	RESP=1
10617868	42	STIM=g
10623999	42	RESP=1
10635833	42	STIM=d
10642319	42	RESP=1
10651143	42	STIM=b
10656327	42	RESP=1
10666655	42	STIM=1
10672474	42	RESP=2
10685085	42	STIM=o
10687462	42	RESP=1
10700712	42	STIM=2
10709226	42	RESP=2
10716816	42	STIM=l
10722367	42	RESP=1
10733591	42	STIM=z
10737446	42	RESP=1
10749581	42	STIM=v
10753658	42	RESP=1
10764798	42	STIM=7
10768939	42	RESP=1
10781787	42	STIM=o
10786722	42	RESP=1
10797642	42	STIM=l
10801722	42	RESP=1
10813371	42	STIM=7
10818333	42	RESP=1
10830855	42	STIM=v
10837358	42	RESP=1
10848340	42	STIM=9
10851980	42	RESP=2
10864250	42	STIM=q
10867457	42	RESP=1
10879452	42	STIM=e
10884285	42	RESP=1
10895523	42	STIM=e
10900322	42	RESP=1
10910780	42	STIM=a
10916289	42	RESP=1
10927213	42	STIM=p
10931407	42	RESP=1
10943253	42	STIM=4
10949081	42	RESP=2
10960093	42	STIM=r
10964502	42	RESP=1
10976836	42	STIM=e
10984539	42	RESP=1
10995122	42	STIM=t
11000755	42	RESP=1
11011157	42	STIM=u
11015635	42	RESP=1
11027305	42	STIM=x
11034440	42	RESP=1
11044161	42	STIM=0
11049881	42	RESP=1
11062733	42	STIM=p
11067450	42	RESP=2
11080763	42	STIM=h
11087560	42	RESP=1
11097592	42	STIM=d
11101539	42	RESP=1
11115239	42	STIM=o
11119753	42	RESP=1
11130886	42	STIM=d
11139058	42	RESP=2
11148994	42	STIM=l
11154536	42	RESP=1
11167250	42	STIM=o
11171885	42	RESP=1
11186000	42	STIM=l
11189858	42	RESP=1
11201648	42	STIM=w
11208139	42	RESP=1
11219012	42	STIM=b
11223515	42	RESP=1
11236458	42	STIM=w
11240676	42	RESP=1
11252592	42	STIM=i
11258988	42	RESP=1
11270057	42	STIM=x
11278658	42	RESP=1
11287557	42	STIM=j
11297109	42	RESP=1
11305934	42	STIM=d
11315083	42	RESP=1
11322810	42	STIM=j
11328059	42	RESP=2
11338759	42	STIM=n
11341692	42	RESP=1
11353766	42	STIM=6
11359756	42	RESP=2
11369703	42	STIM=b
11373343	42	RESP=1
11388184	42	STIM=x
11392536	42	RESP=1
11406903	42	STIM=n
11410536	42	RESP=1
11424804	42	STIM=k
11427772	42	RESP=1
11441467	42	STIM=u
11447004	42	RESP=1
11457836	42	STIM=o
11462247	42	RESP=1
11474745	42	STIM=l
11481430	42	RESP=1
11492846	42	STIM=u
11496358	42	RESP=1
11509500	42	STIM=y
11515225	42	RESP=1
11528172	42	STIM=q
11533635	42	RESP=1
11544356	42	STIM=a
11549437	42	RESP=1
11559782	42	STIM=u
11564888	42	RESP=1
11577032	42	STIM=c
11581739	42	RESP=1
11592347	42	STIM=w
11599691	42	RESP=1
11608799	42	STIM=x
11613997	42	RESP=2
11625343	42	STIM=y
11630734	42	RESP=1
11642975	42	STIM=u
11646796	42	RESP=1
11659542	42	STIM=t
11662486	42	RESP=1
11676655	42	STIM=p
11679556	42	RESP=1
11694043	42	STIM=l
11697748	42	RESP=1
11711558	42	STIM=g
11717173	42	RESP=1
11726816	42	STIM=3
11732207	42	RESP=2
11744128	42	STIM=h
11752187	42	RESP=1
11760049	42	STIM=q
11763391	42	RESP=1
11775127	42	STIM=c
11780601	42	RESP=1
11790743	42	STIM=j
11797472	42	RESP=1
11808849	42	STIM=j
11812241	42	RESP=1
11825405	42	STIM=l
11828438	42	RESP=1
11843128	42	STIM=j
11848973	42	RESP=1
11860090	42	STIM=q
11866746	42	RESP=1
11877117	42	STIM=t
11883350	42	RESP=1
11895688	42	STIM=n
11899682	42	RESP=1
11913654	42	STIM=f
11916997	42	RESP=1
11931984	42	STIM=l
11934956	42	RESP=1
11950764	42	STIM=t
11953880	42	RESP=1
11967064	42	STIM=q
11970628	42	RESP=1
11983138	42	STIM=j
11986528	42	RESP=1
11998355	42	STIM=o
12006549	42	RESP=1
12016377	42	STIM=x
12020113	42	RESP=1
12033943	42	STIM=z
12038191	42	RESP=1
12052408	42	STIM=u
12055938	42	RESP=1
12069081	42	STIM=b
12072780	42	RESP=1
12084497	42	STIM=n
12088630	42	RESP=1
12099840	42	STIM=q
12102504	42	RESP=1
12117229	42	STIM=e
12122566	42	RESP=1
12136128	42	STIM=d
12141766	42	RESP=1
12152835	42	STIM=w
12155732	42	RESP=1
12168402	42	STIM=l
12172922	42	RESP=1
12185426	42	STIM=v
12192247	42	RESP=1
12200863	42	STIM=q
12203842	42	RESP=1
12218462	42	STIM=s
12223153	42	RESP=1
12235555	42	STIM=2
12240001	42	RESP=2
12253919	42	STIM=g
12259279	42	RESP=1
12270872	42	STIM=k
12276085	42	RESP=1
12287329	42	STIM=m
12293607	42	RESP=1
12305995	42	STIM=p
12312206	42	RESP=1
12323102	42	STIM=f
12328601	42	RESP=1
12338506	42	STIM=o
12343670	42	RESP=1
12353958	42	STIM=k
12356968	42	RESP=1
12372750	42	STIM=q
12377037	42	RESP=1
12390324	42	STIM=x
12393950	42	RESP=1
12407509	42	STIM=b
12414145	42	RESP=1
12422934	42	STIM=d
12427623	42	RESP=1
12438329	42	STIM=m
12444105	42	RESP=1
12454112	42	STIM=t
12457663	42	RESP=1
12470974	42	STIM=u
12474702	42	RESP=1
12486909	42	STIM=w
12495596	42	RESP=1
12502789	42	STIM=1
12508142	42	RESP=2
12521633	42	STIM=z
12525500	42	RESP=1
12540169	42	STIM=u
12545449	42	RESP=1
12556359	42	STIM=b
12559430	42	RESP=1
12573765	42	STIM=r
12576892	42	RESP=1
12589198	42	STIM=c
12592029	42	RESP=1
12607942	42	STIM=m
12612154	42	RESP=1
12624490	42	STIM=o
12627440	42	RESP=1
12642641	42	STIM=5
12649814	42	RESP=2
12661052	42	STIM=j
12667157	42	RESP=1
12679552	42	STIM=1
12684454	42	RESP=2
12695425	42	STIM=p
12699101	42	RESP=1
12711785	42	STIM=c
12715484	42	RESP=1
12729190	42	STIM=b
12737074	42	RESP=1
12744715	42	STIM=p
12747706	42	RESP=1
12761158	42	STIM=o
12764997	42	RESP=1
12776776	42	STIM=9
12781739	42	RESP=2
12794958	42	STIM=x
12797407	42	RESP=1
12812057	42	STIM=l
12820981	42	RESP=1
12829820	42	STIM=a
12836154	42	RESP=1
12847562	42	STIM=c
12851064	42	RESP=1
12866171	42	STIM=m
12869397	42	RESP=2
12884107	42	STIM=l
12887435	42	RESP=1
12901470	42	STIM=1
12908032	42	RESP=2
12917570	42	STIM=5
12923406	42	RESP=2
12935569	42	STIM=l
12940769	42	RESP=1
12952777	42	STIM=1
12956875	42	RESP=2
12969565	42	STIM=k
12974844	42	RESP=1
12986050	42	STIM=c
12990101	42	RESP=1
13004496	42	STIM=1
13012770	42	RESP=2
13019717	42	STIM=0
13027009	42	RESP=1
13037901	42	STIM=t
13040180	42	RESP=1
13053588	42	STIM=7
13057236	42	RESP=2
13070162	42	STIM=j
13076498	42	RESP=1
13086425	42	STIM=1
13091977	42	RESP=2
13104169	42	STIM=m
13109231	42	RESP=1
13123105	42	STIM=8
13130117	42	RESP=2
13141418	42	STIM=1
13144694	42	RESP=1
13159663	42	STIM=k
13165758	42	RESP=1
13175285	42	STIM=4
13181553	42	RESP=2
13192263	42	STIM=r
13198705	42	RESP=1
13209313	42	STIM=p
13216372	42	RESP=1
13225469	42	STIM=i
13230397	42	RESP=1
13242609	42	STIM=q
13245211	42	RESP=1
13259250	42	STIM=e
13262757	42	RESP=1
13277030	42	STIM=3
13283176	42	RESP=2
13293024	42	STIM=m
13297070	42	RESP=1
13309932	42	STIM=i
13316182	42	RESP=1
13325628	42	STIM=s
13329057	42	RESP=1
13340926	42	STIM=f
13347146	42	RESP=1
13357265	42	STIM=l
13360941	42	RESP=1
13375936	42	STIM=q
13381319	42	RESP=1
13393977	42	STIM=7
13399674	42	RESP=2
13410941	42	STIM=3
13415128	42	RESP=2
13428418	42	STIM=j
13437186	42	RESP=1
13444446	42	STIM=1
13448436	42	RESP=2
13460145	42	STIM=n
13468222	42	RESP=1
13478877	42	STIM=t
13482693	42	RESP=1
13493992	42	STIM=r
13497440	42	RESP=1
13509784	42	STIM=z
13512455	42	RESP=1
13526355	42	STIM=5
13531515	42	RESP=2
13542540	42	STIM=u
13546168	42	RESP=1
13560199	42	STIM=u
13566249	42	RESP=1
13578922	42	STIM=s
13582261	42	RESP=1
13597788	42	STIM=n
13602249	42	RESP=1
13613936	42	STIM=r
13617806	42	RESP=1
13630120	42	STIM=6
13635243	42	RESP=2
13648393	42	STIM=e
13655661	42	RESP=1
13665649	42	STIM=7
13670382	42	RESP=2
13682479	42	STIM=p
13689623	42	RESP=1
13698909	42	STIM=y
13705225	42	RESP=1
13716757	42	STIM=x
13719628	42	RESP=1
13734859	42	STIM=4
13738541	42	RESP=2
13753451	42	STIM=j
13756687	42	RESP=1
13769119	42	STIM=1
13773282	42	RESP=2
13787126	42	STIM=x
13790386	42	RESP=1
13805311	42	STIM=t
13811424	42	RESP=1
13820639	42	STIM=c
13824098	42	RESP=1
13837336	42	STIM=a
13840055	42	RESP=1
13854083	42	STIM=r
13857043	42	RESP=1
13871285	42	STIM=v
13879303	42	RESP=1
13886707	42	STIM=k
13889492	42	RESP=1
13903039	42	STIM=m
13906997	42	RESP=1
13920773	42	STIM=v
13929474	42	RESP=1
13938812	42	STIM=v
13944114	42	RESP=1
13956037	42	STIM=g
13964350	42	RESP=1
13972860	42	STIM=x
13976366	42	RESP=1
13990307	42	STIM=y
13996528	42	RESP=2
14008527	42	STIM=j
14015770	42	RESP=1
14027323	42	STIM=5
14032106	42	RESP=2
14042653	42	STIM=j
14047605	42	RESP=1
14059684	42	STIM=7
14064379	42	RESP=2
14075195	42	STIM=n
14079901	42	RESP=1
14094164	42	STIM=n
14099471	42	RESP=1
14110867	42	STIM=f
14118448	42	RESP=1
14127456	42	STIM=k
14134241	42	RESP=1
14143711	42	STIM=f
14153555	42	RESP=1
14159461	42	STIM=q
14163872	42	RESP=1
14177136	42	STIM=6
14183201	42	RESP=2
14192295	42	STIM=o
14199887	42	RESP=1
14207689	42	STIM=c
14215302	42	RESP=1
14224175	42	STIM=v
14230796	42	RESP=1
14241446	42	STIM=u
14246722	42	RESP=1
14259711	42	STIM=p
14262604	42	RESP=1
14277313	42	STIM=2
14283060	42	RESP=2
14294407	42	STIM=i
14299551	42	RESP=1
14309547	42	STIM=m
14313313	42	RESP=1
14328139	42	STIM=g
14331690	42	RESP=1
14346415	42	STIM=x
14350527	42	RESP=1
14364346	42	STIM=s
14367812	42	RESP=2
14382346	42	STIM=u
14386007	42	RESP=1
14399018	42	STIM=f
14406797	42	RESP=1
14415544	42	STIM=m
14420622	42	RESP=1
14433525	42	STIM=k
14436945	42	RESP=1
14448604	42	STIM=c
14452106	42	RESP=1
14467054	42	STIM=t
14471391	42	RESP=1
14484358	42	STIM=4
14491014	42	RESP=1
14499642	42	STIM=f
14503896	42	RESP=1
14517674	42	STIM=x
14524944	42	RESP=1
14535298	42	STIM=3
14540316	42	RESP=2
14551916	42	STIM=8
14558523	42	RESP=2
14568916	42	STIM=o
14573038	42	RESP=1
14587377	42	STIM=l
14591433	42	RESP=1
14603795	42	STIM=r
14607200	42	RESP=1
14620690	42	STIM=b
14626726	42	RESP=1
14637300	42	STIM=b
14642783	42	RESP=1
14653707	42	STIM=i
14657840	42	RESP=1
14670275	42	STIM=n
14673410	42	RESP=1
14686290	42	STIM=1
14693851	42	RESP=2
14701428	42	STIM=h
14705622	42	RESP=1
14719497	42	STIM=t
14723202	42	RESP=1
14736357	42	STIM=4
14741535	42	RESP=2
14754721	42	STIM=o
14763006	42	RESP=1
14769815	42	STIM=s
14774490	42	RESP=1
14786509	42	STIM=n
14794928	42	RESP=1
14802061	42	STIM=l
14805429	42	RESP=1
14820494	42	STIM=s
14824750	42	RESP=1
14837910	42	STIM=k
14841520	42	RESP=1
14854859	42	STIM=u
14860287	42	RESP=1
14870368	42	STIM=6
14877195	42	RESP=1
14886348	42	STIM=n
14891222	42	RESP=1
14902069	42	STIM=z
14906773	42	RESP=1
14918918	42	STIM=o
14921637	42	RESP=1
14936613	42	STIM=r
14942687	42	RESP=1
14954902	42	STIM=q
14959532	42	RESP=1
14971706	42	STIM=j
14976455	42	RESP=1
14989381	42	STIM=r
14994656	42	RESP=1
15005052	42	STIM=y
15008668	42	RESP=1
15022633	42	STIM=4
15027597	42	RESP=2
15040992	42	STIM=v
15045434	42	RESP=1
15056952	42	STIM=3
15061505	42	RESP=2
15074572	42	STIM=d
15080269	42	RESP=1
15089620	42	STIM=r
15094943	42	RESP=1
15106705	42	STIM=x
15111818	42	RESP=1
15122840	42	STIM=r
15126076	42	RESP=1
15138652	42	STIM=b
15144053	42	RESP=1
15155745	42	STIM=j
15161703	42	RESP=1
15171232	42	STIM=q
15175562	42	RESP=1
15187253	42	STIM=k
15192515	42	RESP=1
15202308	42	STIM=d
15209761	42	RESP=1
15218318	42	STIM=2
15223686	42	RESP=2
15234688	42	STIM=k
15240438	42	RESP=1
15251033	42	STIM=q
15258268	42	RESP=1
15266218	42	STIM=z
15269094	42	RESP=1
15282316	42	STIM=n
15288296	42	RESP=1
15299068	42	STIM=2
15302648	42	RESP=2
15314212	42	STIM=q
15321642	42	RESP=1
15331280	42	STIM=j
15337777	42	RESP=1
15349957	42	STIM=c
15353810	42	RESP=1
15366337	42	STIM=e
15374212	42	RESP=1
15382629	42	STIM=v
15389669	42	RESP=1
15399639	42	STIM=h
15407861	42	RESP=1
15418484	42	STIM=n
15422984	42	RESP=1
15436719	42	STIM=l
15441510	42	RESP=2
15452082	42	STIM=v
15455213	42	RESP=1
15467086	42	STIM=d
15472168	42	RESP=1
15482101	42	STIM=d
15485251	42	RESP=1
15498261	42	STIM=p
15501152	42	RESP=1
15515756	42	STIM=l
15521032	42	RESP=1
15532246	42	STIM=b
15537770	42	RESP=1
15550750	42	STIM=x
15555396	42	RESP=1
15568833	42	STIM=m
15571837	42	RESP=1
15584393	42	STIM=d
15589663	42	RESP=1
15602930	42	STIM=4
15608527	42	RESP=2
15619644	42	STIM=l
15626786	42	RESP=1
15638001	42	STIM=u
15640830	42	RESP=1
15655343	42	STIM=w
15662235	42	RESP=1
15672023	42	STIM=a
15674524	42	RESP=1
15689219	42	STIM=t
15694909	42	RESP=1
15706212	42	STIM=d
15713236	42	RESP=1
15723239	42	STIM=s
15728481	42	RESP=1
15740774	42	STIM=n
15744509	42	RESP=1
15756704	42	STIM=g
15764072	42	RESP=1
15772807	42	STIM=w
15777582	42	RESP=1
15791060	42	STIM=h
15794455	42	RESP=1
15808548	42	STIM=v
15814561	42	RESP=1
15826489	42	STIM=f
15830192	42	RESP=1
15844793	42	STIM=b
15847646	42	RESP=1
15862767	42	STIM=u
15867088	42	RESP=1
15878908	42	STIM=2
15882810	42	RESP=2
15896634	42	STIM=1
15903114	42	RESP=2
15911872	42	STIM=f
15922910	42	RESP=1
15927111	42	STIM=0
15932408	42	RESP=2
15942423	42	STIM=f
15946735	42	RESP=1
15957945	42	STIM=h
15964079	42	RESP=1
15975116	42	STIM=d
15978731	42	RESP=1
15992816	42	STIM=5
15998768	42	RESP=2
16010484	42	STIM=j
16016735	42	RESP=1
16026510	42	STIM=l
16030108	42	RESP=1
16044101	42	STIM=l
16047792	42	RESP=1
16060516	42	STIM=c
16066792	42	RESP=1
16075892	42	STIM=7
16080305	42	RESP=2
16093539	42	STIM=h
16099914	42	RESP=1
16111892	42	STIM=6
16117923	42	RESP=2
16130756	42	STIM=k
16136789	42	RESP=1
16146606	42	STIM=e
16154806	42	RESP=1
16163235	42	STIM=u
16166594	42	RESP=1
16181763	42	STIM=8
16185946	42	RESP=2
16197780	42	STIM=g
16202290	42	RESP=1
16214938	42	STIM=s
16223170	42	RESP=1
16231717	42	STIM=h
16235814	42	RESP=1
16250139	42	STIM=a
16253716	42	RESP=1
16266954	42	STIM=8
16273837	42	RESP=2
16282960	42	STIM=r
16286233	42	RESP=2
16298593	42	STIM=o
16303849	42	RESP=1
16316316	42	STIM=6
16322388	42	RESP=1
16331556	42	STIM=u
16335128	42	RESP=1
16350094	42	STIM=6
16356146	42	RESP=2
16368308	42	STIM=5
16375163	42	RESP=2
16385975	42	STIM=n
16391998	42	RESP=1
16401590	42	STIM=z
16407321	42	RESP=1
16417026	42	STIM=y
16425825	42	RESP=1
16433757	42	STIM=y
16437633	42	RESP=1
16450282	42	STIM=x
16453286	42	RESP=1
16466760	42	STIM=j
16473581	42	RESP=1
16483431	42	STIM=x
16486054	42	RESP=1
16501188	42	STIM=d
16507084	42	RESP=1
16516209	42	STIM=n
16521052	42	RESP=1
16533698	42	STIM=0
16538427	42	RESP=2
16552193	42	STIM=i
16560867	42	RESP=1
16570672	42	STIM=1
16573956	42	RESP=1
16589290	42	STIM=k
16595008	42	RESP=1
16608151	42	STIM=v
16611550	42	RESP=1
16626780	42	STIM=v
16630542	42	RESP=1
16643649	42	STIM=w
16651442	42	RESP=1
16661396	42	STIM=n
16666166	42	RESP=1
16679565	42	STIM=m
16686306	42	RESP=1
16697155	42	STIM=a
16701824	42	RESP=1
16714413	42	STIM=l
16717699	42	RESP=1
16733336	42	STIM=m
16736400	42	RESP=1
16748770	42	STIM=y
16752370	42	RESP=1
16765999	42	STIM=6
16772117	42	RESP=2
16781649	42	STIM=o
16787772	42	RESP=1
16796981	42	STIM=n
16799966	42	RESP=1
16812481	42	STIM=8
16819614	42	RESP=2
16829014	42	STIM=j
16832102	42	RESP=1
16845123	42	STIM=j
16854437	42	RESP=1
16862753	42	STIM=s
16866194	42	RESP=1
16878152	42	STIM=h
16883601	42	RESP=1
16895975	42	STIM=r
16901206	42	RESP=1
16911900	42	STIM=j
16917172	42	RESP=1
16929744	42	STIM=7
16935472	42	RESP=2
16947693	42	STIM=t
16954932	42	RESP=1
16962810	42	STIM=q
16966999	42	RESP=1
16980759	42	STIM=7
16985998	42	RESP=2
16997681	42	STIM=j
17001775	42	RESP=1
17016481	42	STIM=u
17024343	42	RESP=1
17033175	42	STIM=p
17038062	42	RESP=1
17048434	42	STIM=a
17053847	42	RESP=1
17064972	42	STIM=t
17070628	42	RESP=1
17083122	42	STIM=f
17088394	42	RESP=1
17099625	42	STIM=u
17105186	42	RESP=1
17116782	42	STIM=u
17122937	42	RESP=1
17133575	42	STIM=3
17145467	42	RESP=2
17151337	42	STIM=2
17158001	42	RESP=2
17166357	42	STIM=c
17171487	42	RESP=1
17182996	42	STIM=p
17186397	42	RESP=1
17200523	42	STIM=k
17204240	42	RESP=1
17216452	42	STIM=x
17222017	42	RESP=1
17233579	42	STIM=p
17239088	42	RESP=1
17249019	42	STIM=f
17254896	42	RESP=1
17264702	42	STIM=g
17268892	42	RESP=1
17279821	42	STIM=j
17284172	42	RESP=1
17295774	42	STIM=j
17299568	42	RESP=1
17314632	42	STIM=e
17318267	42	RESP=1
17332333	42	STIM=s
17336174	42	RESP=1
17348516	42	STIM=j
17354938	42	RESP=1
17364995	42	STIM=d
17368921	42	RESP=1
17381718	42	STIM=1
17386492	42	RESP=2
17398935	42	STIM=s
17403687	42	RESP=1
17415383	42	STIM=y
17420334	42	RESP=1
17432094	42	STIM=u
17439156	42	RESP=1
17448115	42	STIM=z
17453313	42	RESP=1
17466720	42	STIM=q
17470991	42	RESP=1
17481849	42	STIM=6
17487746	42	RESP=2
17498507	42	STIM=u
17501977	42	RESP=1
17516020	42	STIM=x
17519455	42	RESP=1
17534397	42	STIM=g
17539312	42	RESP=1
17550835	42	STIM=w
17556841	42	RESP=1
17568760	42	STIM=3
17572278	42	RESP=2
17584576	42	STIM=m
17592446	42	RESP=1
17601056	42	STIM=v
17606136	42	RESP=1
17619237	42	STIM=i
17621787	42	RESP=1
17637240	42	STIM=q
17643173	42	RESP=1
17655481	42	STIM=g
17660593	42	RESP=1
17673163	42	STIM=h
17675971	42	RESP=1
17691815	42	STIM=8
17700631	42	RESP=2
17710689	42	STIM=6
17718796	42	RESP=2
17726599	42	STIM=y
17731792	42	RESP=1
17744683	42	STIM=w
17748589	42	RESP=1
17763304	42	STIM=4
17769589	42	RESP=2
17779166	42	STIM=6
17784529	42	RESP=2
17794695	42	STIM=l
17797700	42	RESP=1
17809956	42	STIM=u
17818235	42	RESP=1
17826708	42	STIM=m
17832265	42	RESP=1
17842277	42	STIM=5
17849002	42	RESP=2
17860772	42	STIM=z
17865976	42	RESP=1
17877969	42	STIM=w
17887602	42	RESP=1
17894283	42	STIM=m
17900878	42	RESP=1
17909655	42	STIM=d
17915546	42	RESP=1
17925907	42	STIM=q
17930354	42	RESP=1
17941674	42	STIM=9
17949269	42	RESP=1
17958595	42	STIM=r
17963313	42	RESP=1
17977508	42	STIM=c
17982547	42	RESP=1
17993570	42	STIM=u
17998926	42	RESP=1
18011150	42	STIM=9
18014754	42	RESP=2
18028159	42	STIM=s
18034372	42	RESP=1
18044576	42	STIM=u
18048922	42	RESP=1
18063017	42	STIM=n
18067364	42	RESP=1
18079388	42	STIM=8
18083706	42	RESP=2
18097179	42	STIM=6
18102245	42	RESP=2
18113770	42	STIM=3
18120403	42	RESP=2
18130718	42	STIM=f
18137022	42	RESP=1
18147207	42	STIM=n
18151051	42	RESP=1
18165553	42	STIM=8
18168911	42	RESP=2
18184538	42	STIM=d
18187969	42	RESP=1
18202435	42	STIM=4
18206720	42	RESP=2
18217819	42	STIM=g
18222058	42	RESP=1
18233605	42	STIM=b
18238942	42	RESP=1
18251381	42	STIM=6
18259276	42	RESP=2
18268448	42	STIM=l
18275253	42	RESP=1
18285764	42	STIM=u
18292228	42	RESP=1
18302710	42	STIM=6
18307267	42	RESP=2
18319062	42	STIM=p
18322892	42	RESP=1
18334181	42	STIM=y
18339704	42	RESP=1
18352932	42	STIM=q
18356140	42	RESP=1
18370460	42	STIM=s
18377675	42	RESP=1
18389222	42	STIM=a
18393877	42	RESP=1
18407263	42	STIM=p
18410230	42	RESP=1
18422632	42	STIM=i
18427851	42	RESP=1
18438478	42	STIM=q
18444226	42	RESP=1
18457297	42	STIM=2
18460976	42	RESP=2
18472967	42	STIM=r
18477046	42	RESP=1
18490649	42	STIM=l
18495558	42	RESP=1
18506207	42	STIM=e
18511520	42	RESP=1
18524306	42	STIM=g
18535145	42	RESP=1
18540732	42	STIM=k
18548370	42	RESP=1
18556037	42	STIM=x
18559424	42	RESP=1
18571676	42	STIM=h
18574729	42	RESP=1
18587192	42	STIM=b
18591785	42	RESP=1
18605236	42	STIM=a
18609898	42	RESP=1
18623952	42	STIM=0
18629877	42	RESP=2
18639823	42	STIM=i
18644684	42	RESP=1
18658319	42	STIM=9
18665910	42	RESP=2
18675695	42	STIM=2
18681481	42	RESP=2
18694049	42	STIM=l
18701088	42	RESP=1
18709718	42	STIM=v
18719764	42	RESP=1
18727171	42	STIM=q
18731949	42	RESP=1
18742232	42	STIM=3
18746145	42	RESP=2
18757371	42	STIM=y
18761090	42	RESP=1
18773097	42	STIM=j
18779609	42	RESP=1
18790433	42	STIM=w
18793386	42	RESP=1
18807600	42	STIM=0
18813604	42	RESP=2
18825206	42	STIM=n
18829049	42	RESP=1
18842887	42	STIM=d
18846380	42	RESP=1
18861760	42	STIM=9
18869588	42	RESP=1
18880097	42	STIM=r
18885283	42	RESP=1
18895394	42	STIM=w
18900283	42	RESP=1
18912892	42	STIM=x
18918712	42	RESP=1
18930639	42	STIM=f
18932895	42	RESP=1
18946631	42	STIM=u
18950847	42	RESP=1
18964706	42	STIM=g
18967829	42	RESP=1
18983629	42	STIM=u
18986895	42	RESP=1
19001402	42	STIM=e
19007526	42	RESP=1
19018508	42	STIM=x
19023340	42	RESP=1
19035351	42	STIM=m
19042049	42	RESP=1
19052589	42	STIM=g
19056219	42	RESP=1
19067702	42	STIM=j
19073411	42	RESP=1
19084495	42	STIM=u
19088802	42	RESP=1
19100516	42	STIM=9
19104411	42	RESP=2
19118015	42	STIM=a
19123738	42	RESP=1
19134903	42	STIM=e
19141881	42	RESP=1
19153324	42	STIM=e
19162191	42	RESP=1
19169131	42	STIM=h
19171603	42	RESP=1
19185201	42	STIM=u
19191553	42	RESP=1
19200232	42	STIM=u
19204192	42	RESP=1
19215271	42	STIM=y
19219910	42	RESP=1
19231457	42	STIM=v
19237333	42	RESP=1
19246831	42	STIM=y
19254264	42	RESP=1
19265537	42	STIM=5
19269468	42	RESP=2
19283493	42	STIM=a
19288754	42	RESP=1
19299673	42	STIM=y
19305289	42	RESP=1
19316958	42	STIM=h
19321135	42	RESP=1
19335874	42	STIM=z
19342081	42	RESP=1
19353543	42	STIM=t
19358019	42	RESP=1
19369475	42	STIM=9
19374418	42	RESP=2
19385025	42	STIM=a
19395132	42	RESP=1
19401114	42	STIM=n
19404919	42	RESP=1
19419039	42	STIM=f
19422723	42	RESP=1
19437831	42	STIM=e
19441457	42	RESP=1
19455420	42	STIM=w
19461883	42	RESP=1
19471599	42	STIM=s
19475574	42	RESP=1
19488418	42	STIM=7
19494975	42	RESP=2
19505849	42	STIM=9
19509803	42	RESP=2
19521090	42	STIM=d
19523750	42	RESP=1
19539560	42	STIM=z
19543690	42	RESP=1
19556756	42	STIM=x
19560445	42	RESP=1
19574090	42	STIM=4
19579731	42	RESP=2
19591897	42	STIM=r
19595512	42	RESP=1
19607637	42	STIM=i
19614531	42	RESP=1
19623564	42	STIM=b
19627639	42	RESP=1
19642198	42	STIM=q
19646582	42	RESP=1
19660221	42	STIM=o
19663098	42	RESP=1
19676892	42	STIM=e
19680104	42	RESP=1
19695641	42	STIM=f
19699276	42	RESP=1
19713481	42	STIM=c
19718597	42	RESP=1
19731533	42	STIM=r
19737520	42	RESP=1
19748438	42	STIM=x
19754435	42	RESP=1
19766248	42	STIM=k
19770745	42	RESP=1
19784322	42	STIM=1
19788819	42	RESP=2
19803087	42	STIM=v
