# Original filename: 0055_NSP_2016-11-03.log
# Time unit: 100 us
# RARECAT=digit
#
# Time	HHGG	Event
9963973	42	STIM=l
9968291	42	RESP=1
9981201	42	STIM=j
9984405	42	RESP=1
9996699	42	STIM=o
10002507	42	RESP=1
10014853	42	STIM=r
10018655	42	RESP=1
10032673	42	STIM=n
10035863	42	RESP=1
10049042	42	STIM=k
10052011	42	RESP=1
10067049	42	STIM=2
10071112	42	RESP=2
10084244	42	STIM=o
10089443	42	RESP=1
10101312	42	STIM=b
10104906	42	RESP=1
10117318	42	STIM=e
10121237	42	RESP=1
10135983	42	STIM=j
10141550	42	RESP=1
10154712	42	STIM=z
10158659	42	RESP=1
10171875	42	STIM=e
10177633	42	RESP=1
10190772	42	STIM=n
10198997	42	RESP=1
10207929	42	STIM=r
10211735	42	RESP=1
10223424	42	STIM=z
10226347	42	RESP=1
10240272	42	STIM=0
10244635	42	RESP=2
10256924	42	STIM=h
10265688	42	RESP=1
10275803	42	STIM=j
10280188	42	RESP=1
10291338	42	STIM=9
10298781	42	RESP=2
10310275	42	STIM=d
10322539	42	RESP=1
10325690	42	STIM=6
10333935	42	RESP=2
10341312	42	STIM=t
10344718	42	RESP=1
10356815	42	STIM=c
10359603	42	RESP=1
10374441	42	STIM=z
10379982	42	RESP=1
10390800	42	STIM=5
10396542	42	RESP=2
10405831	42	STIM=w
10410872	42	RESP=1
10423682	42	STIM=i
10428915	42	RESP=1
10439391	42	STIM=j
10443897	42	RESP=1
10455899	42	STIM=n
10460176	42	RESP=1
10471297	42	STIM=m
10475333	42	RESP=1
10486875	42	STIM=y
10492452	42	RESP=1
10502501	42	STIM=h
10509585	42	RESP=1
10518704	42	STIM=5
10523896	42	RESP=2
10537550	42	STIM=n
10541709	42	RESP=1
10554501	42	STIM=t
10557719	42	RESP=1
10572004	42	STIM=8
10581915	42	RESP=2
10590970	42	STIM=e
10596564	42	RESP=1
10608740	42	STIM=v
10617703	42	RESP=1
10624558	42	STIM=e
10630237	42	RESP=1
10641862	42	STIM=w
10647432	42	RESP=1
10659307	42	STIM=x
10664850	42	RESP=1
10675392	42	STIM=s
10678473	42	RESP=1
10692849	42	STIM=9
10697970	42	RESP=2
10708115	42	STIM=1
10714568	42	RESP=2
10725867	42	STIM=r
10728572	42	RESP=1
10742864	42	STIM=w
10749208	42	RESP=1
10760683	42	STIM=c
10769748	42	RESP=1
10776261	42	STIM=h
10783779	42	RESP=1
10794401	42	STIM=p
10801452	42	RESP=1
10812809	42	STIM=9
10819842	42	RESP=2
10828757	42	STIM=r
10834309	42	RESP=1
10846574	42	STIM=o
10851484	42	RESP=1
10864146	42	STIM=e
10869304	42	RESP=1
10880022	42	STIM=s
10884184	42	RESP=1
10898267	42	STIM=f
10903371	42	RESP=1
10915519	42	STIM=f
10920405	42	RESP=1
10933441	42	STIM=g
10937196	42	RESP=1
10948998	42	STIM=c
10952518	42	RESP=1
10965422	42	STIM=9
10971121	42	RESP=2
10980778	42	STIM=t
10985051	42	RESP=1
10997373	42	STIM=6
11001396	42	RESP=2
11015526	42	STIM=1
11021852	42	RESP=2
11031021	42	STIM=u
11034923	42	RESP=1
11049242	42	STIM=9
11055829	42	RESP=1
11067334	42	STIM=3
11070699	42	RESP=2
11083328	42	STIM=4
11086846	42	RESP=2
11098869	42	STIM=0
11103614	42	RESP=2
11117697	42	STIM=b
11121431	42	RESP=1
11133164	42	STIM=p
11137950	42	RESP=1
11150833	42	STIM=w
11153798	42	RESP=1
11167554	42	STIM=o
11176654	42	RESP=1
11185248	42	STIM=k
11189372	42	RESP=1
11202757	42	STIM=5
11208895	42	RESP=2
11221671	42	STIM=i
11231455	42	RESP=1
11238968	42	STIM=x
11242176	42	RESP=1
11254748	42	STIM=8
11259278	42	RESP=1
11270254	42	STIM=e
11274802	42	RESP=1
11286109	42	STIM=o
11290773	42	RESP=1
11302408	42	STIM=e
11306130	42	RESP=1
11320631	42	STIM=h
11328812	42	RESP=1
11337673	42	STIM=y
11341683	42	RESP=1
11352898	42	STIM=n
11356282	42	RESP=1
11368298	42	STIM=e
11372039	42	RESP=1
11384027	42	STIM=h
11386542	42	RESP=1
11400820	42	STIM=k
11403709	42	RESP=1
11418049	42	STIM=6
11422632	42	RESP=2
11434048	42	STIM=n
11438576	42	RESP=1
11449101	42	STIM=9
11455246	42	RESP=2
11466140	42	STIM=1
11472147	42	RESP=2
11482955	42	STIM=q
11487307	42	RESP=2
11500596	42	STIM=a
11506542	42	RESP=1
11519197	42	STIM=a
11524322	42	RESP=1
11537843	42	STIM=a
11544147	42	RESP=1
11556476	42	STIM=k
11563757	42	RESP=1
11574557	42	STIM=6
11579626	42	RESP=2
11591886	42	STIM=i
11597105	42	RESP=1
11608066	42	STIM=w
11611742	42	RESP=1
11625890	42	STIM=e
11629615	42	RESP=1
11643537	42	STIM=u
11647643	42	RESP=1
11660196	42	STIM=a
11665601	42	RESP=1
11677598	42	STIM=f
11681608	42	RESP=1
11695290	42	STIM=j
11703284	42	RESP=1
11712373	42	STIM=a
11718967	42	RESP=1
11730980	42	STIM=6
11734955	42	RESP=1
11748914	42	STIM=9
11753424	42	RESP=2
11766714	42	STIM=c
11770029	42	RESP=1
11783095	42	STIM=p
11787803	42	RESP=1
11799114	42	STIM=c
11802150	42	RESP=1
11817591	42	STIM=h
11821385	42	RESP=1
11835143	42	STIM=9
11839357	42	RESP=1
11851760	42	STIM=a
11857293	42	RESP=1
11868435	42	STIM=5
11872756	42	RESP=2
11884685	42	STIM=x
11890544	42	RESP=1
11903265	42	STIM=x
11907688	42	RESP=1
11919371	42	STIM=2
11924006	42	RESP=2
11936411	42	STIM=p
11940884	42	RESP=1
11952288	42	STIM=x
11955168	42	RESP=1
11967493	42	STIM=g
11970900	42	RESP=1
11982635	42	STIM=j
11986310	42	RESP=1
11998271	42	STIM=u
12002070	42	RESP=1
12016132	42	STIM=a
12020467	42	RESP=1
12034000	42	STIM=t
12043111	42	RESP=1
12051355	42	STIM=h
12056328	42	RESP=1
12066758	42	STIM=g
12071657	42	RESP=1
12085675	42	STIM=n
12091033	42	RESP=2
12100680	42	STIM=p
12105573	42	RESP=1
12117354	42	STIM=z
12120853	42	RESP=1
12134561	42	STIM=b
12140825	42	RESP=1
12152036	42	STIM=q
12156402	42	RESP=1
12170343	42	STIM=1
12174170	42	RESP=2
12186904	42	STIM=j
12189479	42	RESP=1
12202722	42	STIM=t
12206612	42	RESP=1
12219775	42	STIM=8
12223725	42	RESP=2
12238561	42	STIM=k
12243968	42	RESP=1
12254109	42	STIM=e
12262870	42	RESP=1
12270914	42	STIM=3
12274651	42	RESP=2
12286187	42	STIM=1
12297224	42	RESP=2
12301411	42	STIM=q
12305459	42	RESP=1
12316721	42	STIM=r
12319792	42	RESP=1
12333038	42	STIM=p
12338126	42	RESP=1
12349296	42	STIM=d
12354691	42	RESP=1
12364605	42	STIM=b
12369871	42	RESP=1
12381388	42	STIM=e
12386642	42	RESP=1
12398936	42	STIM=t
12404815	42	RESP=1
12414064	42	STIM=d
12420841	42	RESP=1
12430765	42	STIM=i
12435044	42	RESP=1
12449470	42	STIM=r
12453322	42	RESP=1
12466643	42	STIM=e
12470619	42	RESP=1
12485424	42	STIM=n
12489202	42	RESP=1
12502265	42	STIM=f
12507995	42	RESP=1
12517306	42	STIM=8
12521300	42	RESP=2
12534704	42	STIM=d
12537771	42	RESP=1
12550908	42	STIM=h
12553839	42	RESP=1
12567639	42	STIM=9
12575243	42	RESP=2
12582670	42	STIM=e
12589054	42	RESP=1
12600620	42	STIM=s
12604509	42	RESP=1
12617949	42	STIM=o
12621474	42	RESP=1
12634741	42	STIM=i
12637475	42	RESP=1
12652061	42	STIM=5
12659234	42	RESP=2
12670058	42	STIM=s
12674618	42	RESP=1
12687146	42	STIM=p
12690101	42	RESP=2
12702262	42	STIM=g
12708249	42	RESP=1
12717328	42	STIM=o
12721966	42	RESP=1
12733655	42	STIM=k
12737499	42	RESP=1
12751529	42	STIM=m
12757087	42	RESP=1
12767062	42	STIM=l
12771157	42	RESP=1
12784130	42	STIM=q
12788428	42	RESP=1
12801485	42	STIM=0
12805524	42	RESP=2
12818094	42	STIM=b
12821283	42	RESP=1
12836740	42	STIM=p
12845647	42	RESP=1
12853692	42	STIM=n
12856866	42	RESP=1
12869640	42	STIM=l
12873829	42	RESP=1
12885831	42	STIM=9
12892580	42	RESP=2
12901115	42	STIM=2
12905246	42	RESP=2
12917487	42	STIM=h
12920383	42	RESP=1
12936373	42	STIM=t
12940784	42	RESP=1
12954115	42	STIM=3
12963301	42	RESP=2
12969414	42	STIM=v
12973923	42	RESP=1
12985558	42	STIM=5
12990053	42	RESP=2
13001540	42	STIM=8
13009062	42	RESP=2
13019297	42	STIM=x
13025040	42	RESP=1
13035952	42	STIM=p
13044033	42	RESP=1
13054760	42	STIM=d
13058150	42	RESP=1
13071841	42	STIM=p
13076676	42	RESP=1
13088876	42	STIM=n
13092042	42	RESP=1
13107470	42	STIM=l
13110481	42	RESP=1
13124813	42	STIM=x
13127743	42	RESP=1
13143053	42	STIM=e
13147884	42	RESP=1
13161099	42	STIM=q
13165267	42	RESP=2
13177238	42	STIM=v
13180240	42	RESP=1
13193869	42	STIM=k
13198776	42	RESP=1
13209360	42	STIM=s
13214414	42	RESP=1
13225826	42	STIM=x
13232869	42	RESP=1
13243422	42	STIM=i
13248324	42	RESP=1
13258528	42	STIM=6
13262338	42	RESP=2
13275273	42	STIM=a
13278722	42	RESP=1
13293152	42	STIM=n
13296940	42	RESP=1
13308489	42	STIM=1
13316052	42	RESP=1
13324585	42	STIM=b
13330613	42	RESP=1
13342147	42	STIM=n
13345769	42	RESP=1
13358411	42	STIM=g
13361808	42	RESP=1
13376939	42	STIM=g
13383422	42	RESP=1
13393717	42	STIM=h
13396872	42	RESP=1
13409852	42	STIM=i
13415914	42	RESP=1
13424919	42	STIM=c
13430919	42	RESP=1
13440766	42	STIM=i
13443657	42	RESP=1
13456134	42	STIM=m
13463096	42	RESP=1
13474812	42	STIM=p
13477475	42	RESP=1
13493523	42	STIM=e
13499731	42	RESP=1
13510721	42	STIM=i
13518244	42	RESP=1
13525990	42	STIM=a
13532253	42	RESP=1
13541302	42	STIM=y
13544812	42	RESP=1
13559171	42	STIM=d
13565808	42	RESP=1
13577989	42	STIM=h
13582563	42	RESP=1
13596278	42	STIM=b
13600092	42	RESP=1
13614445	42	STIM=b
13622591	42	RESP=1
13629581	42	STIM=l
13635476	42	RESP=1
13646707	42	STIM=e
13652434	42	RESP=1
13665587	42	STIM=p
13669186	42	RESP=1
13681203	42	STIM=g
13684921	42	RESP=1
13699861	42	STIM=6
13707849	42	RESP=2
13716515	42	STIM=3
13719781	42	RESP=2
13734380	42	STIM=j
13739369	42	RESP=2
13750465	42	STIM=o
13755829	42	RESP=2
13765579	42	STIM=s
13768750	42	RESP=1
13784263	42	STIM=v
13789006	42	RESP=1
13802932	42	STIM=9
13807446	42	RESP=2
13818038	42	STIM=v
13823365	42	RESP=1
13834785	42	STIM=y
13840318	42	RESP=1
13853706	42	STIM=p
13859253	42	RESP=1
13870763	42	STIM=x
13874366	42	RESP=1
13887357	42	STIM=1
13892703	42	RESP=2
13903181	42	STIM=w
13906271	42	RESP=1
13919826	42	STIM=r
13925150	42	RESP=1
13938287	42	STIM=q
13944074	42	RESP=1
13953912	42	STIM=k
13957162	42	RESP=1
13972408	42	STIM=6
13978014	42	RESP=2
13987519	42	STIM=t
13995600	42	RESP=1
14005252	42	STIM=k
14009017	42	RESP=1
14021998	42	STIM=r
14024748	42	RESP=1
14038986	42	STIM=v
14044716	42	RESP=1
14055018	42	STIM=d
14061888	42	RESP=1
14072061	42	STIM=k
14078634	42	RESP=1
14088159	42	STIM=o
14092193	42	RESP=1
14104188	42	STIM=3
14110203	42	RESP=2
14119343	42	STIM=u
14128114	42	RESP=1
14137649	42	STIM=z
14141498	42	RESP=1
14155060	42	STIM=p
14159308	42	RESP=1
14172441	42	STIM=o
14179189	42	RESP=1
14188112	42	STIM=o
14194262	42	RESP=1
14206969	42	STIM=w
14209839	42	RESP=1
14224424	42	STIM=e
14227930	42	RESP=2
14241359	42	STIM=k
14245660	42	RESP=1
14260101	42	STIM=q
14265073	42	RESP=1
14275234	42	STIM=6
14279921	42	RESP=2
14293510	42	STIM=n
14296695	42	RESP=1
14308962	42	STIM=h
14312054	42	RESP=1
14327068	42	STIM=w
14332161	42	RESP=1
14343448	42	STIM=9
14348453	42	RESP=2
14360169	42	STIM=s
14365179	42	RESP=1
14379000	42	STIM=y
14385035	42	RESP=1
14394028	42	STIM=e
14399667	42	RESP=1
14412509	42	STIM=p
14416064	42	RESP=1
14427913	42	STIM=g
14432628	42	RESP=1
14445026	42	STIM=x
14453043	42	RESP=1
14463625	42	STIM=3
14468562	42	RESP=2
14479384	42	STIM=9
14483442	42	RESP=2
14494973	42	STIM=h
14498075	42	RESP=1
14511042	42	STIM=h
14514460	42	RESP=1
14529863	42	STIM=t
14535447	42	RESP=1
14548079	42	STIM=e
14552214	42	RESP=2
14563323	42	STIM=k
14567829	42	RESP=1
14580993	42	STIM=q
14589863	42	RESP=1
14596383	42	STIM=n
14602666	42	RESP=1
14611668	42	STIM=y
14615346	42	RESP=1
14630409	42	STIM=f
14633987	42	RESP=1
14648348	42	STIM=o
14654966	42	RESP=1
14664891	42	STIM=d
14668673	42	RESP=1
14681641	42	STIM=c
14686933	42	RESP=1
14698712	42	STIM=n
14702463	42	RESP=1
14714012	42	STIM=e
14717932	42	RESP=1
14730878	42	STIM=v
14734680	42	RESP=1
14748201	42	STIM=u
14755824	42	RESP=1
14763799	42	STIM=w
14767694	42	RESP=1
14781856	42	STIM=q
14791753	42	RESP=1
14800001	42	STIM=h
14803751	42	RESP=1
14816225	42	STIM=3
14824329	42	RESP=2
14835050	42	STIM=f
14838926	42	RESP=1
14851228	42	STIM=0
14855684	42	RESP=2
14867736	42	STIM=c
14872661	42	RESP=1
14886443	42	STIM=b
14891513	42	RESP=1
14904980	42	STIM=1
14912118	42	RESP=2
14920388	42	STIM=b
14922950	42	RESP=1
14938053	42	STIM=w
14943807	42	RESP=1
14956900	42	STIM=k
14966791	42	RESP=1
14973213	42	STIM=k
14976781	42	RESP=1
14990859	42	STIM=g
14994177	42	RESP=1
15006582	42	STIM=y
15010672	42	RESP=1
15025553	42	STIM=l
15028601	42	RESP=1
15040653	42	STIM=w
15049950	42	RESP=1
15056678	42	STIM=s
15060078	42	RESP=1
15074268	42	STIM=0
15083836	42	RESP=2
15090881	42	STIM=q
15093698	42	RESP=1
15109544	42	STIM=w
15113407	42	RESP=1
15126960	42	STIM=z
15132066	42	RESP=1
15143015	42	STIM=e
15149149	42	RESP=1
15158769	42	STIM=s
15162844	42	RESP=1
15175536	42	STIM=x
15183663	42	RESP=1
15191305	42	STIM=0
15196377	42	RESP=2
15208108	42	STIM=5
15214176	42	RESP=1
15226751	42	STIM=j
15235409	42	RESP=1
15244302	42	STIM=y
15250166	42	RESP=1
15260841	42	STIM=0
15268095	42	RESP=2
15278169	42	STIM=h
15284357	42	RESP=1
15294291	42	STIM=g
15299094	42	RESP=1
15309573	42	STIM=l
15313595	42	RESP=1
15327029	42	STIM=3
15331213	42	RESP=2
15344568	42	STIM=v
15349808	42	RESP=1
15361945	42	STIM=s
15366573	42	RESP=1
15380245	42	STIM=h
15383448	42	RESP=1
15396105	42	STIM=j
15400315	42	RESP=1
15414807	42	STIM=p
15421535	42	RESP=1
15430650	42	STIM=v
15434878	42	RESP=1
15447520	42	STIM=i
15451473	42	RESP=1
15464808	42	STIM=o
15472529	42	RESP=1
15481971	42	STIM=v
15487162	42	RESP=1
15497412	42	STIM=3
15501565	42	RESP=2
15513953	42	STIM=k
15516906	42	RESP=1
15529554	42	STIM=q
15535958	42	RESP=1
15546818	42	STIM=9
15552541	42	RESP=2
15565557	42	STIM=b
15569318	42	RESP=1
15584541	42	STIM=h
15591157	42	RESP=1
15602126	42	STIM=2
15608771	42	RESP=2
15620538	42	STIM=t
15625275	42	RESP=1
15637844	42	STIM=7
15643383	42	RESP=2
15653336	42	STIM=u
15658699	42	RESP=1
15669160	42	STIM=q
15672353	42	RESP=1
15684659	42	STIM=m
15688981	42	RESP=1
15699687	42	STIM=a
15702340	42	RESP=1
15716408	42	STIM=6
15720521	42	RESP=2
15734029	42	STIM=y
15741641	42	RESP=1
15751618	42	STIM=g
15755465	42	RESP=1
15767962	42	STIM=g
15773206	42	RESP=1
15784982	42	STIM=1
15791104	42	RESP=2
15802581	42	STIM=b
15806713	42	RESP=1
15820794	42	STIM=x
15827814	42	RESP=1
15836886	42	STIM=x
15841906	42	RESP=1
15853771	42	STIM=q
15857090	42	RESP=1
15870388	42	STIM=2
15881815	42	RESP=2
15885835	42	STIM=m
15891640	42	RESP=1
15904508	42	STIM=v
15909076	42	RESP=2
15919639	42	STIM=8
15927925	42	RESP=2
15938161	42	STIM=n
15943197	42	RESP=1
15953589	42	STIM=f
15958088	42	RESP=1
15970398	42	STIM=3
15975246	42	RESP=2
15989030	42	STIM=k
15996901	42	RESP=1
16004215	42	STIM=0
16008874	42	RESP=2
16020253	42	STIM=z
16023627	42	RESP=1
16037758	42	STIM=v
16041936	42	RESP=1
16054871	42	STIM=y
16058055	42	RESP=1
16073847	42	STIM=3
16082335	42	RESP=2
16091770	42	STIM=g
16095711	42	RESP=1
16107892	42	STIM=b
16111473	42	RESP=1
16123663	42	STIM=a
16130756	42	RESP=1
16141544	42	STIM=g
16146845	42	RESP=1
16160135	42	STIM=b
16162959	42	RESP=1
16176766	42	STIM=g
16180231	42	RESP=1
16193445	42	STIM=r
16201121	42	RESP=1
16210335	42	STIM=m
16216133	42	RESP=1
16226454	42	STIM=a
16231422	42	RESP=1
16243375	42	STIM=j
16247221	42	RESP=1
16261166	42	STIM=q
16266870	42	RESP=1
16279915	42	STIM=t
16283880	42	RESP=1
16298660	42	STIM=7
16305149	42	RESP=2
16313777	42	STIM=0
16319091	42	RESP=2
16330040	42	STIM=c
16333988	42	RESP=1
16347032	42	STIM=z
16353271	42	RESP=1
16365323	42	STIM=2
16370444	42	RESP=2
16381030	42	STIM=a
16387760	42	RESP=1
16396613	42	STIM=9
16403113	42	RESP=2
16412328	42	STIM=8
16416812	42	RESP=2
16429510	42	STIM=w
16436702	42	RESP=1
16447122	42	STIM=q
16451765	42	RESP=1
16463613	42	STIM=2
16470926	42	RESP=2
16481134	42	STIM=b
16484326	42	RESP=1
16496924	42	STIM=0
16502227	42	RESP=2
16513456	42	STIM=8
16517317	42	RESP=2
16529559	42	STIM=h
16532452	42	RESP=1
16548219	42	STIM=k
16551339	42	RESP=1
16565170	42	STIM=2
16571508	42	RESP=1
16580444	42	STIM=j
16586352	42	RESP=1
16599218	42	STIM=9
16603102	42	RESP=2
16615059	42	STIM=o
16619670	42	RESP=1
16633476	42	STIM=4
16638178	42	RESP=1
16650711	42	STIM=2
16658267	42	RESP=2
16668139	42	STIM=b
16673775	42	RESP=1
16686960	42	STIM=z
16693380	42	RESP=1
16704972	42	STIM=a
16708244	42	RESP=1
16722420	42	STIM=e
16728266	42	RESP=1
16741215	42	STIM=c
16745356	42	RESP=1
16758037	42	STIM=9
16762484	42	RESP=2
16774228	42	STIM=b
16778503	42	RESP=2
16790265	42	STIM=i
16796349	42	RESP=1
16807661	42	STIM=9
16812955	42	RESP=2
16825152	42	STIM=s
16828043	42	RESP=1
16840723	42	STIM=8
16844886	42	RESP=2
16857871	42	STIM=d
16863322	42	RESP=1
16875061	42	STIM=s
16878543	42	RESP=1
16893076	42	STIM=k
16899479	42	RESP=1
16908696	42	STIM=l
16911322	42	RESP=1
16924847	42	STIM=q
16931904	42	RESP=1
16942254	42	STIM=y
16946464	42	RESP=1
16960984	42	STIM=6
16966222	42	RESP=2
16979113	42	STIM=l
16984253	42	RESP=1
16998022	42	STIM=e
17000919	42	RESP=1
17013908	42	STIM=g
17018619	42	RESP=1
17032230	42	STIM=f
17038685	42	RESP=1
17049967	42	STIM=p
17054041	42	RESP=1
17065656	42	STIM=w
17068935	42	RESP=1
17084024	42	STIM=6
17089806	42	RESP=1
17101247	42	STIM=z
17106575	42	RESP=1
17118985	42	STIM=k
17124264	42	RESP=1
17136984	42	STIM=0
17142458	42	RESP=2
17154751	42	STIM=t
17161037	42	RESP=1
17171591	42	STIM=c
17176445	42	RESP=1
17189688	42	STIM=l
17195881	42	RESP=1
17205443	42	STIM=a
17208810	42	RESP=1
17223268	42	STIM=i
17230213	42	RESP=1
17239325	42	STIM=b
17243303	42	RESP=1
17256963	42	STIM=p
17261417	42	RESP=1
17275948	42	STIM=i
17281737	42	RESP=1
17292453	42	STIM=y
17296459	42	RESP=1
17310961	42	STIM=a
17315559	42	RESP=1
17326111	42	STIM=0
17332657	42	RESP=2
17342044	42	STIM=p
17348164	42	RESP=1
17357945	42	STIM=k
17361769	42	RESP=1
17374374	42	STIM=t
17378286	42	RESP=1
17392473	42	STIM=y
17398364	42	RESP=1
17410717	42	STIM=7
17417712	42	RESP=2
17427352	42	STIM=n
17431728	42	RESP=1
17446293	42	STIM=q
17449754	42	RESP=1
17462814	42	STIM=f
17466246	42	RESP=1
17481044	42	STIM=x
17487202	42	RESP=1
17496627	42	STIM=1
17500623	42	RESP=1
17513926	42	STIM=j
17518607	42	RESP=1
17531079	42	STIM=l
17536203	42	RESP=1
17549719	42	STIM=i
17556894	42	RESP=1
17564841	42	STIM=g
17568108	42	RESP=1
17581291	42	STIM=3
17587354	42	RESP=2
17598676	42	STIM=8
17602572	42	RESP=2
17615444	42	STIM=y
17620739	42	RESP=1
17631304	42	STIM=c
17638399	42	RESP=1
17649409	42	STIM=c
17655156	42	RESP=1
17666165	42	STIM=y
17669891	42	RESP=1
17683912	42	STIM=c
17690768	42	RESP=1
17699103	42	STIM=o
17708407	42	RESP=1
17714466	42	STIM=a
17719762	42	RESP=1
17730877	42	STIM=4
17737455	42	RESP=2
17747354	42	STIM=h
17751490	42	RESP=1
17763468	42	STIM=q
17773218	42	RESP=1
17778845	42	STIM=x
17784388	42	RESP=1
17797365	42	STIM=e
17801658	42	RESP=1
17814814	42	STIM=e
17820145	42	RESP=1
17832830	42	STIM=b
17836611	42	RESP=1
17848558	42	STIM=3
17853154	42	RESP=2
17865135	42	STIM=w
17868322	42	RESP=1
17883356	42	STIM=h
17891722	42	RESP=1
17901024	42	STIM=h
17907420	42	RESP=1
17916355	42	STIM=a
17925065	42	RESP=1
17931384	42	STIM=o
17936233	42	RESP=1
17948411	42	STIM=m
17952005	42	RESP=2
17965388	42	STIM=r
17971072	42	RESP=1
17983757	42	STIM=d
17986903	42	RESP=1
17999396	42	STIM=b
18005448	42	RESP=1
18017505	42	STIM=l
18020212	42	RESP=1
18033865	42	STIM=x
18038012	42	RESP=1
18049661	42	STIM=g
18055117	42	RESP=1
18065522	42	STIM=w
18071181	42	RESP=1
18080909	42	STIM=z
18084425	42	RESP=1
18095972	42	STIM=u
18107716	42	RESP=1
18112476	42	STIM=n
18117861	42	RESP=1
18128917	42	STIM=6
18134363	42	RESP=2
18146008	42	STIM=r
18151141	42	RESP=1
18164047	42	STIM=n
18170645	42	RESP=1
18180176	42	STIM=b
18188790	42	RESP=1
18198501	42	STIM=m
18206344	42	RESP=1
18215150	42	STIM=h
18218128	42	RESP=1
18230324	42	STIM=f
18233852	42	RESP=1
18246010	42	STIM=t
18251048	42	RESP=1
18262855	42	STIM=o
18268708	42	RESP=1
18278794	42	STIM=g
18284130	42	RESP=1
18294361	42	STIM=j
18298064	42	RESP=1
18312849	42	STIM=g
18316673	42	RESP=1
18331366	42	STIM=u
18337303	42	RESP=1
18349701	42	STIM=n
18357532	42	RESP=1
18364980	42	STIM=j
18370138	42	RESP=1
18382127	42	STIM=f
18388745	42	RESP=1
18399028	42	STIM=0
18404623	42	RESP=2
18415193	42	STIM=f
18419042	42	RESP=1
18431080	42	STIM=k
18436560	42	RESP=1
18448594	42	STIM=5
18458341	42	RESP=1
18463909	42	STIM=t
18469055	42	RESP=1
18478987	42	STIM=3
18483064	42	RESP=2
18495387	42	STIM=w
18500272	42	RESP=1
18514025	42	STIM=2
18519901	42	RESP=2
18530165	42	STIM=i
18535942	42	RESP=1
18547126	42	STIM=v
18559253	42	RESP=1
18563773	42	STIM=h
18567086	42	RESP=1
18582769	42	STIM=c
18586077	42	RESP=1
18598951	42	STIM=4
18605048	42	RESP=2
18617294	42	STIM=s
18621272	42	RESP=1
18634088	42	STIM=2
18640511	42	RESP=2
18652679	42	STIM=d
18656351	42	RESP=1
18669360	42	STIM=7
18673764	42	RESP=2
18686184	42	STIM=l
18690569	42	RESP=1
18703925	42	STIM=p
18709702	42	RESP=1
18719086	42	STIM=a
18724437	42	RESP=1
18735887	42	STIM=v
18744728	42	RESP=2
18751827	42	STIM=7
18757898	42	RESP=2
18770115	42	STIM=h
18773159	42	RESP=1
18785722	42	STIM=7
18791189	42	RESP=2
18804591	42	STIM=c
18808569	42	RESP=1
18821298	42	STIM=9
18826150	42	RESP=2
18837804	42	STIM=y
18842183	42	RESP=1
18854333	42	STIM=o
18859378	42	RESP=1
18872709	42	STIM=w
18877031	42	RESP=1
18891211	42	STIM=x
18895462	42	RESP=1
18907994	42	STIM=l
18910875	42	RESP=1
18923249	42	STIM=b
18926414	42	RESP=1
18940592	42	STIM=m
18944093	42	RESP=1
18956893	42	STIM=v
18960632	42	RESP=1
18971894	42	STIM=k
18976689	42	RESP=1
18988370	42	STIM=p
18992694	42	RESP=1
19006774	42	STIM=3
19013215	42	RESP=2
19024663	42	STIM=2
19029353	42	RESP=2
19041407	42	STIM=z
19045195	42	RESP=1
19060017	42	STIM=s
19064960	42	RESP=1
19076715	42	STIM=s
19081817	42	RESP=1
19095427	42	STIM=o
19099856	42	RESP=1
19111003	42	STIM=0
19114855	42	RESP=2
19128422	42	STIM=p
19133460	42	RESP=1
19143660	42	STIM=q
19148574	42	RESP=1
19160714	42	STIM=y
19165153	42	RESP=1
19179590	42	STIM=y
19183772	42	RESP=1
19196466	42	STIM=9
19201809	42	RESP=2
19212630	42	STIM=m
19216753	42	RESP=1
19228839	42	STIM=6
19235451	42	RESP=2
19243952	42	STIM=s
19248706	42	RESP=1
19259549	42	STIM=u
19266458	42	RESP=1
19277188	42	STIM=b
19281747	42	RESP=1
19295802	42	STIM=c
19299260	42	RESP=1
19313945	42	STIM=n
19318296	42	RESP=1
19330492	42	STIM=e
19334152	42	RESP=1
19346196	42	STIM=k
19355620	42	RESP=1
19362200	42	STIM=h
19366599	42	RESP=1
19378054	42	STIM=3
19383453	42	RESP=2
19393157	42	STIM=d
19400383	42	RESP=1
19409390	42	STIM=m
19417060	42	RESP=1
19424925	42	STIM=1
19429234	42	RESP=2
19442734	42	STIM=l
19446878	42	RESP=1
19459694	42	STIM=2
19465739	42	RESP=2
19477180	42	STIM=i
19480425	42	RESP=1
19492483	42	STIM=s
19499435	42	RESP=1
19509795	42	STIM=j
19514367	42	RESP=1
19527828	42	STIM=r
19533036	42	RESP=1
19546053	42	STIM=u
19550700	42	RESP=1
19563155	42	STIM=t
19569360	42	RESP=1
19581863	42	STIM=9
19587581	42	RESP=2
19600017	42	STIM=j
19606943	42	RESP=1
19618168	42	STIM=h
19622905	42	RESP=1
19635157	42	STIM=i
19639768	42	RESP=1
19650540	42	STIM=g
19654943	42	RESP=1
19667453	42	STIM=x
19675547	42	RESP=1
19683856	42	STIM=h
19690384	42	RESP=1
19702109	42	STIM=g
19706141	42	RESP=1
19720832	42	STIM=h
19725711	42	RESP=1
19735903	42	STIM=v
19741555	42	RESP=2
19753773	42	STIM=u
19758600	42	RESP=1
19768882	42	STIM=m
19773357	42	RESP=1
19787619	42	STIM=f
