# Original filename: 0044_AFZ_2017-05-17.log
# Time unit: 100 us
# RARECAT=digit
#
# Time	HHGG	Event
9956718	42	STIM=k
9965652	42	RESP=2
9972069	42	STIM=d
9975478	42	RESP=1
9989265	42	STIM=8
9995026	42	RESP=2
10007886	42	STIM=w
10012912	42	RESP=1
10025117	42	STIM=z
10028096	42	RESP=1
10043725	42	STIM=h
10049372	42	RESP=1
10059385	42	STIM=k
10068125	42	RESP=1
10076520	42	STIM=v
10083171	42	RESP=1
10095092	42	STIM=y
10101328	42	RESP=1
10110177	42	STIM=g
10114745	42	RESP=1
10128879	42	STIM=e
10138671	42	RESP=1
10147127	42	STIM=m
10152121	42	RESP=1
10162955	42	STIM=p
10169406	42	RESP=1
10180850	42	STIM=n
10186072	42	RESP=1
10196617	42	STIM=w
10204163	42	RESP=1
10213452	42	STIM=f
10220416	42	RESP=2
10230180	42	STIM=c
10237275	42	RESP=1
10247270	42	STIM=b
10257550	42	RESP=2
10265593	42	STIM=5
10269571	42	RESP=2
10283204	42	STIM=q
10286921	42	RESP=1
10301035	42	STIM=v
10305527	42	RESP=1
10319319	42	STIM=p
10323070	42	RESP=1
10336389	42	STIM=d
10339481	42	RESP=1
10352156	42	STIM=4
10358316	42	RESP=2
10370154	42	STIM=m
10376870	42	RESP=1
10387047	42	STIM=c
10394634	42	RESP=2
10404597	42	STIM=q
10409448	42	RESP=1
10420428	42	STIM=j
10423116	42	RESP=1
10439381	42	STIM=x
10444408	42	RESP=1
10456370	42	STIM=i
10462155	42	RESP=1
10472469	42	STIM=b
10478668	42	RESP=1
10488701	42	STIM=e
10493955	42	RESP=1
10506987	42	STIM=3
10514575	42	RESP=1
10522557	42	STIM=1
10527399	42	RESP=2
10539980	42	STIM=g
10543383	42	RESP=1
10555515	42	STIM=l
10562472	42	RESP=1
10570536	42	STIM=f
10573888	42	RESP=1
10586099	42	STIM=d
10589929	42	RESP=1
10604401	42	STIM=u
10608425	42	RESP=1
10623160	42	STIM=v
10628850	42	RESP=1
10641768	42	STIM=f
10644562	42	RESP=1
10658634	42	STIM=4
10665841	42	RESP=2
10675345	42	STIM=w
10679766	42	RESP=1
10692989	42	STIM=p
10699075	42	RESP=1
10709010	42	STIM=v
10713429	42	RESP=1
10726355	42	STIM=u
10733259	42	RESP=1
10742582	42	STIM=j
10754141	42	RESP=1
10761379	42	STIM=s
10766614	42	RESP=1
10776867	42	STIM=x
10782574	42	RESP=1
10794355	42	STIM=f
10797166	42	RESP=1
10809505	42	STIM=p
10813400	42	RESP=1
10824727	42	STIM=u
10830279	42	RESP=1
10842235	42	STIM=n
10848462	42	RESP=1
10859746	42	STIM=k
10866002	42	RESP=1
10878158	42	STIM=a
10881389	42	RESP=1
10894922	42	STIM=1
10902735	42	RESP=2
10912344	42	STIM=s
10920136	42	RESP=1
10931050	42	STIM=p
10940099	42	RESP=2
10948785	42	STIM=q
10952608	42	RESP=1
10966122	42	STIM=b
10971266	42	RESP=1
10982832	42	STIM=i
10987382	42	RESP=1
11000238	42	STIM=4
11005407	42	RESP=2
11016038	42	STIM=2
11022565	42	RESP=1
11034089	42	STIM=j
11037806	42	RESP=1
11052791	42	STIM=u
11056235	42	RESP=1
11069479	42	STIM=x
11079467	42	RESP=1
11086648	42	STIM=n
11090485	42	RESP=1
11105167	42	STIM=u
11110705	42	RESP=1
11121885	42	STIM=y
11124834	42	RESP=1
11137348	42	STIM=3
11143291	42	RESP=2
11152501	42	STIM=f
11157454	42	RESP=1
11169432	42	STIM=r
11176179	42	RESP=1
11188341	42	STIM=x
11192843	42	RESP=1
11206785	42	STIM=p
11211260	42	RESP=1
11225531	42	STIM=u
11230635	42	RESP=1
11241843	42	STIM=2
11247270	42	RESP=2
11257999	42	STIM=v
11261107	42	RESP=1
11276781	42	STIM=t
11281073	42	RESP=1
11293914	42	STIM=u
11296931	42	RESP=1
11310821	42	STIM=b
11317043	42	RESP=1
11326889	42	STIM=y
11330817	42	RESP=1
11345040	42	STIM=6
11350779	42	RESP=2
11361711	42	STIM=2
11370041	42	RESP=2
11377392	42	STIM=r
11384639	42	RESP=1
11394235	42	STIM=p
11401428	42	RESP=1
11412837	42	STIM=m
11418954	42	RESP=1
11431674	42	STIM=y
11438589	42	RESP=1
11447583	42	STIM=u
11451564	42	RESP=1
11463522	42	STIM=f
11471737	42	RESP=1
11479417	42	STIM=4
11486423	42	RESP=2
11496718	42	STIM=c
11507518	42	RESP=1
11515024	42	STIM=2
11521433	42	RESP=2
11534019	42	STIM=i
11539445	42	RESP=1
11552116	42	STIM=1
11560180	42	RESP=2
11570038	42	STIM=6
11576132	42	RESP=2
11585633	42	STIM=m
11598127	42	RESP=2
11602358	42	STIM=i
11609398	42	RESP=2
11618002	42	STIM=p
11621421	42	RESP=1
11633453	42	STIM=2
11639915	42	RESP=2
11649497	42	STIM=v
11652907	42	RESP=1
11664922	42	STIM=0
11673125	42	RESP=2
11682910	42	STIM=2
11689643	42	RESP=1
11698355	42	STIM=s
11707411	42	RESP=1
11716996	42	STIM=j
11720847	42	RESP=1
11735993	42	STIM=y
11740731	42	RESP=1
11754073	42	STIM=c
11757870	42	RESP=1
11769293	42	STIM=8
11774717	42	RESP=2
11787678	42	STIM=k
11794688	42	RESP=1
11805180	42	STIM=f
11810336	42	RESP=1
11821625	42	STIM=v
11826537	42	RESP=1
11838523	42	STIM=j
11846807	42	RESP=1
11856657	42	STIM=s
11860093	42	RESP=1
11873717	42	STIM=c
11880350	42	RESP=1
11891878	42	STIM=w
11898234	42	RESP=1
11908884	42	STIM=j
11912714	42	RESP=1
11926106	42	STIM=o
11932081	42	RESP=1
11943866	42	STIM=k
11955379	42	RESP=1
11959889	42	STIM=c
11968981	42	RESP=1
11977551	42	STIM=y
11983959	42	RESP=1
11995297	42	STIM=o
11998933	42	RESP=1
12013340	42	STIM=i
12016792	42	RESP=1
12029043	42	STIM=i
12035612	42	RESP=1
12047248	42	STIM=e
12051209	42	RESP=1
12065463	42	STIM=f
12069155	42	RESP=1
12083604	42	STIM=k
12086555	42	RESP=1
12100638	42	STIM=e
12107975	42	RESP=1
12115971	42	STIM=u
12121054	42	RESP=1
12132964	42	STIM=4
12138247	42	RESP=2
12150267	42	STIM=a
12153979	42	RESP=1
12167758	42	STIM=p
12172059	42	RESP=1
12183162	42	STIM=g
12187401	42	RESP=1
12199345	42	STIM=j
12203876	42	RESP=1
12214382	42	STIM=o
12219618	42	RESP=1
12229830	42	STIM=1
12236817	42	RESP=2
12246365	42	STIM=p
12254325	42	RESP=1
12264710	42	STIM=u
12269142	42	RESP=1
12279902	42	STIM=4
12289219	42	RESP=1
12295721	42	STIM=x
12300223	42	RESP=1
12312035	42	STIM=5
12321734	42	RESP=2
12328256	42	STIM=k
12334507	42	RESP=1
12343277	42	STIM=e
12347332	42	RESP=1
12360589	42	STIM=e
12366264	42	RESP=1
12378310	42	STIM=3
12388390	42	RESP=2
12395944	42	STIM=q
12399804	42	RESP=1
12410975	42	STIM=v
12424971	42	RESP=2
12426219	42	STIM=k
12432437	42	RESP=1
12442081	42	STIM=o
12446648	42	RESP=1
12458861	42	STIM=f
12464005	42	RESP=1
12477043	42	STIM=p
12482449	42	RESP=1
12493995	42	STIM=d
12499477	42	RESP=1
12512555	42	STIM=v
12516533	42	RESP=1
12529866	42	STIM=h
12534497	42	RESP=1
12548038	42	STIM=i
12555033	42	RESP=1
12565744	42	STIM=p
12572309	42	RESP=2
12581568	42	STIM=a
12587282	42	RESP=1
12600450	42	STIM=a
12604972	42	RESP=1
12616084	42	STIM=m
12626052	42	RESP=1
12632815	42	STIM=l
12641718	42	RESP=2
12651271	42	STIM=m
12655337	42	RESP=1
12668410	42	STIM=i
12675669	42	RESP=1
12685068	42	STIM=m
12689676	42	RESP=2
12700955	42	STIM=p
12706814	42	RESP=1
12717706	42	STIM=x
12725379	42	RESP=1
12733537	42	STIM=r
12741001	42	RESP=1
12750407	42	STIM=k
12755358	42	RESP=1
12766877	42	STIM=p
12772261	42	RESP=1
12784241	42	STIM=i
12791189	42	RESP=1
12801279	42	STIM=o
12805796	42	RESP=1
12820126	42	STIM=x
12825068	42	RESP=1
12837676	42	STIM=i
12841295	42	RESP=1
12855025	42	STIM=z
12861238	42	RESP=1
12872923	42	STIM=d
12878098	42	RESP=2
12891663	42	STIM=h
12900506	42	RESP=1
12908195	42	STIM=e
12912391	42	RESP=1
12925494	42	STIM=u
12934372	42	RESP=1
12943363	42	STIM=i
12947202	42	RESP=1
12959344	42	STIM=y
12963822	42	RESP=1
12977138	42	STIM=8
12983210	42	RESP=2
12993384	42	STIM=y
12997592	42	RESP=1
13011434	42	STIM=5
13015510	42	RESP=2
13029609	42	STIM=w
13041926	42	RESP=1
13047125	42	STIM=2
13052426	42	RESP=2
13064283	42	STIM=o
13067886	42	RESP=1
13081340	42	STIM=p
13089629	42	RESP=1
13096792	42	STIM=k
13099903	42	RESP=1
13113008	42	STIM=u
13118342	42	RESP=1
13131450	42	STIM=6
13136361	42	RESP=1
13150223	42	STIM=v
13159801	42	RESP=1
13168127	42	STIM=r
13171551	42	RESP=1
13185199	42	STIM=g
13189694	42	RESP=1
13201894	42	STIM=k
13206733	42	RESP=2
13220164	42	STIM=j
13225392	42	RESP=1
13236940	42	STIM=p
13242064	42	RESP=1
13252536	42	STIM=h
13258477	42	RESP=1
13269247	42	STIM=l
13272160	42	RESP=1
13287268	42	STIM=u
13295050	42	RESP=1
13302541	42	STIM=u
13307164	42	RESP=1
13321350	42	STIM=j
13329147	42	RESP=1
13337740	42	STIM=v
13343820	42	RESP=1
13355924	42	STIM=f
13360338	42	RESP=1
13371038	42	STIM=n
13379645	42	RESP=1
13387459	42	STIM=8
13392128	42	RESP=2
13403993	42	STIM=q
13414141	42	RESP=1
13419586	42	STIM=o
13426103	42	RESP=1
13435853	42	STIM=z
13441427	42	RESP=1
13452340	42	STIM=f
13457380	42	RESP=1
13468882	42	STIM=a
13475632	42	RESP=1
13485192	42	STIM=7
13490721	42	RESP=2
13504060	42	STIM=k
13508554	42	RESP=1
13519184	42	STIM=g
13527095	42	RESP=1
13536101	42	STIM=x
13539700	42	RESP=1
13551223	42	STIM=a
13556095	42	RESP=1
13567232	42	STIM=t
13573222	42	RESP=1
13584996	42	STIM=m
13590089	42	RESP=1
13600451	42	STIM=2
13606808	42	RESP=1
13618653	42	STIM=g
13625087	42	RESP=1
13634653	42	STIM=h
13641351	42	RESP=1
13652898	42	STIM=y
13658198	42	RESP=1
13669129	42	STIM=x
13673115	42	RESP=1
13687452	42	STIM=5
13692433	42	RESP=2
13704128	42	STIM=0
13710071	42	RESP=2
13722447	42	STIM=u
13727494	42	RESP=1
13738774	42	STIM=i
13744331	42	RESP=1
13754200	42	STIM=x
13757973	42	RESP=1
13772567	42	STIM=b
13777597	42	RESP=2
13787722	42	STIM=8
13794711	42	RESP=1
13805890	42	STIM=y
13812158	42	RESP=1
13821833	42	STIM=q
13825822	42	RESP=1
13839958	42	STIM=4
13846432	42	RESP=1
13856518	42	STIM=k
13863053	42	RESP=1
13871947	42	STIM=p
13876884	42	RESP=1
13890806	42	STIM=n
13896599	42	RESP=1
13908547	42	STIM=b
13913476	42	RESP=1
13926997	42	STIM=k
13931966	42	RESP=1
13944968	42	STIM=a
13951811	42	RESP=1
13962922	42	STIM=y
13966484	42	RESP=1
13981484	42	STIM=g
13985693	42	RESP=1
13997751	42	STIM=a
14003546	42	RESP=1
14013276	42	STIM=k
14025188	42	RESP=1
14028600	42	STIM=1
14032352	42	RESP=2
14047222	42	STIM=u
14057079	42	RESP=1
14065666	42	STIM=p
14074527	42	RESP=1
14083442	42	STIM=d
14088482	42	RESP=1
14102194	42	STIM=h
14108281	42	RESP=1
14121185	42	STIM=2
14126695	42	RESP=2
14139262	42	STIM=z
14144389	42	RESP=1
14156745	42	STIM=o
14161051	42	RESP=1
14172609	42	STIM=0
14178576	42	RESP=2
14188505	42	STIM=c
14193540	42	RESP=1
14207097	42	STIM=y
14214414	42	RESP=1
14223762	42	STIM=l
14227074	42	RESP=1
14241965	42	STIM=m
14245702	42	RESP=1
14259481	42	STIM=s
14264029	42	RESP=1
14275181	42	STIM=5
14280838	42	RESP=2
14291423	42	STIM=k
14298277	42	RESP=1
14307183	42	STIM=g
14311327	42	RESP=1
14322358	42	STIM=l
14328550	42	RESP=1
14339185	42	STIM=x
14344379	42	RESP=1
14356479	42	STIM=o
14363740	42	RESP=1
14372785	42	STIM=h
14382765	42	RESP=1
14389963	42	STIM=o
14396724	42	RESP=1
14408134	42	STIM=x
14412836	42	RESP=1
14425507	42	STIM=4
14430399	42	RESP=2
14440688	42	STIM=j
14445231	42	RESP=1
14456803	42	STIM=n
14464036	42	RESP=1
14472809	42	STIM=p
14480655	42	RESP=1
14490437	42	STIM=3
14497214	42	RESP=2
14509120	42	STIM=5
14512695	42	RESP=2
14526821	42	STIM=l
14530500	42	RESP=1
14543581	42	STIM=4
14548072	42	RESP=2
14559934	42	STIM=z
14566644	42	RESP=1
14575124	42	STIM=p
14581094	42	RESP=1
14591019	42	STIM=4
14599065	42	RESP=1
14609320	42	STIM=q
14614515	42	RESP=1
14624403	42	STIM=m
14629303	42	RESP=1
14641333	42	STIM=k
14644503	42	RESP=1
14658304	42	STIM=d
14665060	42	RESP=1
14676295	42	STIM=o
14683113	42	RESP=1
14694803	42	STIM=e
14703579	42	RESP=1
14710955	42	STIM=n
14714399	42	RESP=1
14727390	42	STIM=2
14733349	42	RESP=2
14743006	42	STIM=t
14746288	42	RESP=1
14761239	42	STIM=4
14765326	42	RESP=2
14780038	42	STIM=p
14783427	42	RESP=1
14795946	42	STIM=k
14802081	42	RESP=1
14814299	42	STIM=0
14822704	42	RESP=2
14830015	42	STIM=z
14836911	42	RESP=1
14847911	42	STIM=f
14853150	42	RESP=1
14865234	42	STIM=i
14871648	42	RESP=1
14882870	42	STIM=k
14887983	42	RESP=1
14898243	42	STIM=2
14905658	42	RESP=2
14915051	42	STIM=o
14921560	42	RESP=1
14931912	42	STIM=c
14935145	42	RESP=2
14947998	42	STIM=s
14952599	42	RESP=1
14963366	42	STIM=y
14970893	42	RESP=1
14981706	42	STIM=j
14995499	42	RESP=2
14998814	42	STIM=h
15002408	42	RESP=1
15016251	42	STIM=m
15022366	42	RESP=1
15033121	42	STIM=7
15037773	42	RESP=1
15049242	42	STIM=z
15056437	42	RESP=1
15068205	42	STIM=0
15073797	42	RESP=2
15086659	42	STIM=a
15096274	42	RESP=1
15102245	42	STIM=f
15106290	42	RESP=1
15118648	42	STIM=l
15122855	42	RESP=1
15137288	42	STIM=a
15145188	42	RESP=1
15152676	42	STIM=1
15162163	42	RESP=2
15170890	42	STIM=0
15178524	42	RESP=1
15186558	42	STIM=l
15190804	42	RESP=1
15203887	42	STIM=j
15209905	42	RESP=1
15220482	42	STIM=f
15227505	42	RESP=1
15237992	42	STIM=w
15241581	42	RESP=1
15256854	42	STIM=g
15261933	42	RESP=1
15272718	42	STIM=j
15276158	42	RESP=1
15290234	42	STIM=p
15294418	42	RESP=1
15306377	42	STIM=e
15310505	42	RESP=1
15323124	42	STIM=l
15326661	42	RESP=1
15340391	42	STIM=z
15343186	42	RESP=1
15357859	42	STIM=f
15361734	42	RESP=1
15375393	42	STIM=i
15379365	42	RESP=1
15393123	42	STIM=4
15400675	42	RESP=2
15408365	42	STIM=y
15411435	42	RESP=1
15426132	42	STIM=b
15432719	42	RESP=1
15441936	42	STIM=o
15447069	42	RESP=1
15459751	42	STIM=j
15466504	42	RESP=1
15475049	42	STIM=o
15481826	42	RESP=1
15491951	42	STIM=v
15497478	42	RESP=1
15508488	42	STIM=g
15511584	42	RESP=1
15526788	42	STIM=q
15532580	42	RESP=1
15544755	42	STIM=1
15550328	42	RESP=2
15560394	42	STIM=y
15563694	42	RESP=1
15575651	42	STIM=7
15581589	42	RESP=2
15591268	42	STIM=z
15594690	42	RESP=2
15607503	42	STIM=a
15613338	42	RESP=1
15625353	42	STIM=n
15630013	42	RESP=1
15641653	42	STIM=9
15646229	42	RESP=2
15657539	42	STIM=y
15663539	42	RESP=1
15673288	42	STIM=t
15680467	42	RESP=1
15691215	42	STIM=4
15696431	42	RESP=2
15709852	42	STIM=i
15715025	42	RESP=1
15728701	42	STIM=y
15733637	42	RESP=1
15746741	42	STIM=d
15753502	42	RESP=1
15761755	42	STIM=k
15765712	42	RESP=1
15780392	42	STIM=8
15785429	42	RESP=2
15798465	42	STIM=f
15804423	42	RESP=1
15817375	42	STIM=8
15824046	42	RESP=2
15835502	42	STIM=b
15841666	42	RESP=1
15852217	42	STIM=y
15857402	42	RESP=1
15869622	42	STIM=w
15873732	42	RESP=1
15887352	42	STIM=h
15890971	42	RESP=1
15905347	42	STIM=u
15908965	42	RESP=1
15922454	42	STIM=u
15928791	42	RESP=1
15938779	42	STIM=h
15947446	42	RESP=1
15955032	42	STIM=v
15962374	42	RESP=1
15973558	42	STIM=1
15978569	42	RESP=2
15992513	42	STIM=r
16000893	42	RESP=1
16011071	42	STIM=i
16017885	42	RESP=1
16026944	42	STIM=h
16031925	42	RESP=1
16045441	42	STIM=9
16050085	42	RESP=2
16063968	42	STIM=k
16067382	42	RESP=1
16081751	42	STIM=y
16086407	42	RESP=1
16099081	42	STIM=u
16102935	42	RESP=1
16115842	42	STIM=e
16121267	42	RESP=1
16134379	42	STIM=u
16140804	42	RESP=1
16150990	42	STIM=m
16158834	42	RESP=1
16169183	42	STIM=f
16175334	42	RESP=1
16188019	42	STIM=1
16193896	42	RESP=1
16205231	42	STIM=g
16209051	42	RESP=1
16220248	42	STIM=q
16230156	42	RESP=2
16237435	42	STIM=r
16242657	42	RESP=1
16255598	42	STIM=s
16259707	42	RESP=1
16270835	42	STIM=q
16278060	42	RESP=1
16286213	42	STIM=8
16293655	42	RESP=2
16304044	42	STIM=8
16311259	42	RESP=1
16320078	42	STIM=p
16329946	42	RESP=1
16335670	42	STIM=l
16341813	42	RESP=1
16353899	42	STIM=4
16362412	42	RESP=2
16372267	42	STIM=s
16379246	42	RESP=1
16388269	42	STIM=m
16398672	42	RESP=1
16406672	42	STIM=g
16409326	42	RESP=1
16423513	42	STIM=o
16429284	42	RESP=1
16441471	42	STIM=f
16449215	42	RESP=1
16458083	42	STIM=7
16465330	42	RESP=1
16473727	42	STIM=c
16479356	42	RESP=1
16488958	42	STIM=e
16492723	42	RESP=1
16507005	42	STIM=q
16513113	42	RESP=1
16522275	42	STIM=i
16525305	42	RESP=1
16539673	42	STIM=a
16546267	42	RESP=1
16558255	42	STIM=s
16562237	42	RESP=1
16575912	42	STIM=c
16579636	42	RESP=1
16593406	42	STIM=l
16598767	42	RESP=1
16611028	42	STIM=k
16614722	42	RESP=1
16627480	42	STIM=x
16633280	42	RESP=1
16643848	42	STIM=q
16648755	42	RESP=1
16661527	42	STIM=p
16666788	42	RESP=1
16679630	42	STIM=f
16685868	42	RESP=1
16697988	42	STIM=p
16702724	42	RESP=1
16714417	42	STIM=a
16723178	42	RESP=1
16730639	42	STIM=y
16736247	42	RESP=1
16747077	42	STIM=n
16752094	42	RESP=1
16762250	42	STIM=0
16770901	42	RESP=2
16779808	42	STIM=d
16788044	42	RESP=1
16797454	42	STIM=k
16801953	42	RESP=1
16813098	42	STIM=0
16827077	42	RESP=2
16828861	42	STIM=8
16834973	42	RESP=2
16843978	42	STIM=d
16858429	42	RESP=1
16861369	42	STIM=x
16864802	42	RESP=1
16876431	42	STIM=7
16881275	42	RESP=1
16893929	42	STIM=z
16901416	42	RESP=1
16911807	42	STIM=s
16916625	42	RESP=1
16930061	42	STIM=p
16937497	42	RESP=1
16948577	42	STIM=b
16953099	42	RESP=1
16963937	42	STIM=i
16971773	42	RESP=1
16981316	42	STIM=9
16992699	42	RESP=1
16997705	42	STIM=e
17008384	42	RESP=1
17013239	42	STIM=u
17019272	42	RESP=2
17031566	42	STIM=1
17036825	42	RESP=2
17049240	42	STIM=w
17056361	42	RESP=1
17067723	42	STIM=w
17075557	42	RESP=2
17083855	42	STIM=q
17089122	42	RESP=1
17100993	42	STIM=a
17105327	42	RESP=1
17118228	42	STIM=w
17125012	42	RESP=1
17133661	42	STIM=g
17139538	42	RESP=1
17152367	42	STIM=v
17160711	42	RESP=1
17169885	42	STIM=b
17173897	42	RESP=1
17188636	42	STIM=4
17196048	42	RESP=1
17206738	42	STIM=z
17212904	42	RESP=1
17222251	42	STIM=f
17228191	42	RESP=1
17238980	42	STIM=d
17249320	42	RESP=1
17255673	42	STIM=1
17263033	42	RESP=1
17274539	42	STIM=d
17278392	42	RESP=1
17293495	42	STIM=y
17303472	42	RESP=1
17310437	42	STIM=v
17316330	42	RESP=1
17329343	42	STIM=g
17334815	42	RESP=1
17347694	42	STIM=u
17353696	42	RESP=1
17362896	42	STIM=0
17368437	42	RESP=2
17378622	42	STIM=f
17382935	42	RESP=1
17395336	42	STIM=j
17404245	42	RESP=1
17413117	42	STIM=b
17415703	42	RESP=1
17431283	42	STIM=i
17437527	42	RESP=1
17446708	42	STIM=3
17454617	42	RESP=2
17464423	42	STIM=7
17474123	42	RESP=1
17482046	42	STIM=l
17488039	42	RESP=1
17500421	42	STIM=p
17507786	42	RESP=1
17518540	42	STIM=6
17527635	42	RESP=2
17534718	42	STIM=9
17540236	42	RESP=2
17551962	42	STIM=m
17561126	42	RESP=1
17569008	42	STIM=l
17575161	42	RESP=1
17584301	42	STIM=i
17589785	42	RESP=1
17601784	42	STIM=n
17607381	42	RESP=1
17616955	42	STIM=p
17623591	42	RESP=1
17631961	42	STIM=u
17638558	42	RESP=1
17650609	42	STIM=6
17657936	42	RESP=2
17667626	42	STIM=4
17671911	42	RESP=2
17683334	42	STIM=8
17694107	42	RESP=2
17701619	42	STIM=d
17707320	42	RESP=1
17719075	42	STIM=d
17727452	42	RESP=1
17736951	42	STIM=j
17741381	42	RESP=1
17754554	42	STIM=d
17763042	42	RESP=1
17772156	42	STIM=o
17776109	42	RESP=1
17787824	42	STIM=a
17790766	42	RESP=1
17805915	42	STIM=f
17812829	42	RESP=1
17822626	42	STIM=p
17825918	42	RESP=1
17840954	42	STIM=z
17847847	42	RESP=1
17856160	42	STIM=z
17859548	42	RESP=1
17873717	42	STIM=l
17879217	42	RESP=1
17889356	42	STIM=b
17894683	42	RESP=1
17908332	42	STIM=r
17913885	42	RESP=1
17927284	42	STIM=e
17933877	42	RESP=1
17945822	42	STIM=r
17951262	42	RESP=2
17964055	42	STIM=q
17971767	42	RESP=1
17982512	42	STIM=j
17991253	42	RESP=1
18000906	42	STIM=x
18010017	42	RESP=1
18019783	42	STIM=6
18027854	42	RESP=2
18034992	42	STIM=3
18042581	42	RESP=2
18053620	42	STIM=2
18059684	42	RESP=2
18068838	42	STIM=4
18073358	42	RESP=1
18085395	42	STIM=n
18090108	42	RESP=1
18104088	42	STIM=4
18115582	42	RESP=2
18122107	42	STIM=q
18127653	42	RESP=1
18137663	42	STIM=j
18143588	42	RESP=1
18156509	42	STIM=x
18160624	42	RESP=1
18175464	42	STIM=a
18185376	42	RESP=1
18193677	42	STIM=n
18197591	42	RESP=1
18211410	42	STIM=9
18217294	42	RESP=2
18230261	42	STIM=1
18234964	42	RESP=2
18248307	42	STIM=7
18252736	42	RESP=2
18266708	42	STIM=1
18274809	42	RESP=2
18283143	42	STIM=p
18287093	42	RESP=1
18299668	42	STIM=a
18302663	42	RESP=1
18318086	42	STIM=o
18325097	42	RESP=1
18333776	42	STIM=6
18339133	42	RESP=2
18351129	42	STIM=4
18357866	42	RESP=2
18368242	42	STIM=j
18371784	42	RESP=1
18386892	42	STIM=4
18393118	42	RESP=1
18402228	42	STIM=v
18406332	42	RESP=1
18420961	42	STIM=d
18425324	42	RESP=1
18438457	42	STIM=0
18445463	42	RESP=2
18454608	42	STIM=u
18462333	42	RESP=1
18471220	42	STIM=x
18475663	42	RESP=2
18489329	42	STIM=b
18501632	42	RESP=2
18505489	42	STIM=0
18511854	42	RESP=2
18521344	42	STIM=6
18526308	42	RESP=1
18538693	42	STIM=h
18543432	42	RESP=1
18557008	42	STIM=k
18560323	42	RESP=1
18574800	42	STIM=7
18583081	42	RESP=2
18591549	42	STIM=v
18595713	42	RESP=1
18609988	42	STIM=j
18618748	42	RESP=1
18627588	42	STIM=o
18635887	42	RESP=1
18646304	42	STIM=p
18650895	42	RESP=1
18662963	42	STIM=o
18670877	42	RESP=1
18681149	42	STIM=k
18685416	42	RESP=1
18697341	42	STIM=p
18704299	42	RESP=1
18712544	42	STIM=x
18717476	42	RESP=1
18728864	42	STIM=q
18732299	42	RESP=1
18746251	42	STIM=a
18754227	42	RESP=1
18761656	42	STIM=h
18769343	42	RESP=1
18779344	42	STIM=7
18789133	42	RESP=1
18795798	42	STIM=s
18800800	42	RESP=1
18813787	42	STIM=t
18816858	42	RESP=1
18832539	42	STIM=f
18837958	42	RESP=1
18851299	42	STIM=b
18861905	42	RESP=1
18869233	42	STIM=i
18876187	42	RESP=1
18885844	42	STIM=f
18891288	42	RESP=1
18902208	42	STIM=4
18906434	42	RESP=2
18920108	42	STIM=f
18924973	42	RESP=2
18937081	42	STIM=b
18941772	42	RESP=2
18952136	42	STIM=s
18955593	42	RESP=2
18970926	42	STIM=h
18975853	42	RESP=1
18988983	42	STIM=b
18995923	42	RESP=1
19004885	42	STIM=u
19011013	42	RESP=1
19021827	42	STIM=v
19027985	42	RESP=1
19039002	42	STIM=x
19043793	42	RESP=1
19056674	42	STIM=o
19061065	42	RESP=2
19074015	42	STIM=i
19080869	42	RESP=1
19089441	42	STIM=p
19098141	42	RESP=1
19107439	42	STIM=l
19113822	42	RESP=1
19125537	42	STIM=e
19130304	42	RESP=1
19141789	42	STIM=2
19146010	42	RESP=1
19158231	42	STIM=h
19162821	42	RESP=1
19173813	42	STIM=n
19182510	42	RESP=1
19189813	42	STIM=1
19195032	42	RESP=2
19206775	42	STIM=f
19211795	42	RESP=1
19225376	42	STIM=q
19230296	42	RESP=1
19243755	42	STIM=d
19255286	42	RESP=1
19260604	42	STIM=d
19268759	42	RESP=1
19276268	42	STIM=c
19281982	42	RESP=1
19293951	42	STIM=h
19299061	42	RESP=1
19310192	42	STIM=m
19317005	42	RESP=1
19327362	42	STIM=n
19332726	42	RESP=1
19345055	42	STIM=k
19349107	42	RESP=1
19360954	42	STIM=y
19364370	42	RESP=1
19376105	42	STIM=7
19384461	42	RESP=2
19391384	42	STIM=c
19396708	42	RESP=1
19410009	42	STIM=n
19415343	42	RESP=1
19428141	42	STIM=b
19439804	42	RESP=1
19446924	42	STIM=r
19450524	42	RESP=1
19464312	42	STIM=l
19471532	42	RESP=1
19482061	42	STIM=d
19495441	42	RESP=1
19498304	42	STIM=v
19503527	42	RESP=1
19514519	42	STIM=9
19523872	42	RESP=2
19530064	42	STIM=i
19541870	42	RESP=1
19549012	42	STIM=x
19555164	42	RESP=1
19567057	42	STIM=9
19572035	42	RESP=2
19585770	42	STIM=m
19590815	42	RESP=1
19602941	42	STIM=f
19614560	42	RESP=1
19621896	42	STIM=c
19626292	42	RESP=1
19639932	42	STIM=o
19643132	42	RESP=1
19656867	42	STIM=g
19662221	42	RESP=1
19673327	42	STIM=5
19682268	42	RESP=2
19690036	42	STIM=i
19693372	42	RESP=1
19708820	42	STIM=l
19714730	42	RESP=1
19726333	42	STIM=x
19734814	42	RESP=1
19741342	42	STIM=f
19748505	42	RESP=1
19759264	42	STIM=a
19767771	42	RESP=1
19774511	42	STIM=g
19783828	42	RESP=1
19792642	42	STIM=8
19797666	42	RESP=2
19811331	42	STIM=f
19815233	42	RESP=1
19828170	42	STIM=i
19835208	42	RESP=1
19843844	42	STIM=z
19847987	42	RESP=1
19861140	42	STIM=3
19865673	42	RESP=2
19880014	42	STIM=o
